Order#,Style#,fStyle#,Customer,Ordered,Picked/Shipped,Open,Order Date,Quoted Date,Ship Date,Price,Status
ORD010865,STY0282,FSTY0117,Customer19,792,239,50,2025-02-25,2025-03-19,2025-03-19,27.24,Shipped
ORD010866,STY0294,FSTY0234,Customer12,910,509,63,2025-08-19,2025-08-28,2025-08-28,131.84,Partial
ORD010867,STY0274,FSTY0051,Customer16,62,496,61,2025-05-14,2025-06-12,2025-06-12,95.92,Open
ORD010868,STY0158,FSTY0260,Customer18,700,373,44,2024-10-06,2024-10-21,2024-10-21,159.61,Open
ORD010869,STY0055,FSTY0265,Customer44,492,69,87,2025-07-22,2025-07-26,2025-07-26,44.42,Partial
ORD010870,STY0217,FSTY0194,Customer49,375,141,56,2025-03-01,2025-03-09,2025-03-09,174.33,Shipped
ORD010871,STY0043,FSTY0057,Customer11,126,270,2,2024-11-18,2024-12-17,2024-12-17,53.93,Partial
ORD010872,STY0030,FSTY0237,Customer04,942,36,37,2025-04-30,2025-05-21,2025-05-21,140.13,Open
ORD010873,STY0281,FSTY0275,Customer25,742,333,41,2024-08-29,2024-09-20,2024-09-20,145.01,Open
ORD010874,STY0093,FSTY0136,Customer49,302,609,10,2025-08-27,2025-09-25,2025-09-25,169.43,Shipped
ORD010875,STY0259,FSTY0196,Customer02,69,593,78,2025-06-30,2025-07-10,2025-07-10,165.16,Complete
ORD010876,STY0097,FSTY0153,Customer14,828,471,28,2025-07-08,2025-07-10,2025-07-10,173.03,Shipped
ORD010877,STY0042,FSTY0201,Customer13,744,722,28,2025-06-15,2025-07-01,2025-07-01,79.76,Open
ORD010878,STY0155,FSTY0108,Customer40,23,732,87,2025-03-29,2025-04-18,2025-04-18,15.63,Open
ORD010879,STY0100,FSTY0077,Customer41,398,623,67,2025-07-09,2025-08-02,2025-08-02,122.07,Shipped
ORD010880,STY0137,FSTY0143,Customer35,95,167,16,2025-02-05,2025-02-21,2025-02-21,116.87,Complete
ORD010881,STY0166,FSTY0158,Customer37,215,568,29,2025-08-21,2025-09-02,2025-09-02,51.09,Open
ORD010882,STY0098,FSTY0141,Customer29,892,37,81,2025-02-27,2025-03-07,2025-03-07,84.23,Open
ORD010883,STY0292,FSTY0102,Customer47,941,559,35,2024-11-10,2024-12-01,2024-12-01,111.38,Complete
ORD010884,STY0122,FSTY0228,Customer10,523,686,7,2025-01-10,2025-01-31,2025-01-31,176.02,Open
ORD010885,STY0246,FSTY0013,Customer29,875,789,18,2025-06-15,2025-07-07,2025-07-07,39.8,Complete
ORD010886,STY0247,FSTY0176,Customer35,832,652,25,2025-04-26,2025-05-08,2025-05-08,27.01,Partial
ORD010887,STY0089,FSTY0203,Customer30,666,440,91,2025-01-29,2025-02-02,2025-02-02,62.26,Shipped
ORD010888,STY0260,FSTY0117,Customer21,881,201,24,2025-02-12,2025-02-20,2025-02-20,78.48,Complete
ORD010889,STY0206,FSTY0081,Customer30,600,823,97,2024-10-13,2024-10-17,2024-10-17,36.84,Open
ORD010890,STY0091,FSTY0293,Customer49,468,364,81,2025-07-31,2025-08-21,2025-08-21,66.23,Open
ORD010891,STY0029,FSTY0086,Customer37,252,131,51,2025-01-22,2025-02-04,2025-02-04,74.37,Shipped
ORD010892,STY0049,FSTY0134,Customer14,975,399,85,2024-11-05,2024-11-26,2024-11-26,35.18,Complete
ORD010893,STY0139,FSTY0288,Customer48,460,206,82,2025-01-24,2025-02-17,2025-02-17,49.48,Open
ORD010894,STY0283,FSTY0069,Customer09,925,267,54,2025-02-05,2025-03-01,2025-03-01,169.08,Shipped
ORD010895,STY0181,FSTY0205,Customer33,566,580,90,2025-02-07,2025-03-05,2025-03-05,115.68,Partial
ORD010896,STY0194,FSTY0121,Customer25,497,265,28,2024-09-24,2024-09-29,2024-09-29,138.05,Open
ORD010897,STY0001,FSTY0258,Customer38,364,76,34,2024-10-05,2024-11-01,2024-11-01,187.18,Partial
ORD010898,STY0227,FSTY0035,Customer08,938,103,15,2025-05-19,2025-06-18,2025-06-18,123.86,Open
ORD010899,STY0209,FSTY0054,Customer31,791,302,83,2025-08-10,2025-09-04,2025-09-04,34.88,Complete
ORD010900,STY0043,FSTY0029,Customer35,480,65,40,2025-02-22,2025-03-24,2025-03-24,186.43,Complete
ORD010901,STY0128,FSTY0219,Customer23,807,734,20,2025-08-04,2025-08-18,2025-08-18,195.23,Complete
ORD010902,STY0153,FSTY0045,Customer22,618,528,92,2024-11-04,2024-11-24,2024-11-24,49.56,Complete
ORD010903,STY0148,FSTY0147,Customer15,851,881,58,2025-05-11,2025-05-14,2025-05-14,78.32,Partial
ORD010904,STY0029,FSTY0252,Customer28,303,784,53,2024-11-14,2024-12-04,2024-12-04,172.56,Open
ORD010905,STY0283,FSTY0174,Customer36,839,151,50,2024-09-05,2024-10-04,2024-10-04,156.35,Partial
ORD010906,STY0217,FSTY0249,Customer33,643,300,48,2024-12-23,2024-12-26,2024-12-26,88.03,Open
ORD010907,STY0150,FSTY0024,Customer32,849,92,93,2025-01-31,2025-02-14,2025-02-14,36.21,Shipped
ORD010908,STY0206,FSTY0074,Customer13,927,189,38,2025-08-10,2025-09-03,2025-09-03,173.05,Shipped
ORD010909,STY0010,FSTY0063,Customer33,172,753,43,2025-06-14,2025-07-12,2025-07-12,33.3,Open
ORD010910,STY0246,FSTY0081,Customer19,889,712,40,2024-10-26,2024-10-31,2024-10-31,74.89,Shipped
ORD010911,STY0140,FSTY0028,Customer12,888,725,33,2024-09-30,2024-10-10,2024-10-10,31.99,Shipped
ORD010912,STY0152,FSTY0074,Customer29,297,570,20,2024-12-30,2025-01-22,2025-01-22,82.22,Open
ORD010913,STY0044,FSTY0094,Customer41,194,48,87,2025-07-29,2025-08-07,2025-08-07,59.62,Shipped
ORD010914,STY0078,FSTY0214,Customer15,435,600,98,2024-09-14,2024-09-19,2024-09-19,89.44,Open
ORD010915,STY0268,FSTY0115,Customer01,408,879,43,2025-03-23,2025-04-22,2025-04-22,95.21,Complete
ORD010916,STY0273,FSTY0039,Customer01,480,481,23,2025-06-09,2025-06-14,2025-06-14,82.39,Open
ORD010917,STY0158,FSTY0050,Customer12,459,209,21,2025-07-03,2025-07-20,2025-07-20,15.02,Open
ORD010918,STY0016,FSTY0036,Customer26,657,593,2,2025-06-02,2025-06-28,2025-06-28,30.23,Open
ORD010919,STY0174,FSTY0110,Customer03,137,344,19,2025-05-28,2025-06-21,2025-06-21,22.86,Shipped
ORD010920,STY0147,FSTY0010,Customer49,494,83,42,2025-08-14,2025-08-27,2025-08-27,12.79,Open
ORD010921,STY0161,FSTY0279,Customer22,227,327,75,2025-08-28,2025-09-20,2025-09-20,41.62,Complete
ORD010922,STY0242,FSTY0256,Customer42,957,514,53,2025-03-09,2025-03-18,2025-03-18,133.63,Open
ORD010923,STY0092,FSTY0297,Customer22,985,315,66,2025-01-15,2025-02-09,2025-02-09,180.56,Open
ORD010924,STY0045,FSTY0118,Customer43,800,685,26,2024-10-04,2024-10-10,2024-10-10,107.91,Shipped
ORD010925,STY0021,FSTY0028,Customer11,313,824,74,2025-02-08,2025-02-12,2025-02-12,78.74,Open
ORD010926,STY0141,FSTY0081,Customer12,618,665,81,2024-11-28,2024-12-23,2024-12-23,65.53,Complete
ORD010927,STY0016,FSTY0019,Customer42,429,220,9,2025-03-08,2025-03-27,2025-03-27,66.61,Shipped
ORD010928,STY0020,FSTY0073,Customer50,268,192,20,2024-10-14,2024-11-12,2024-11-12,60.89,Shipped
ORD010929,STY0006,FSTY0031,Customer06,476,854,68,2025-02-15,2025-03-16,2025-03-16,122.48,Open
ORD010930,STY0034,FSTY0275,Customer23,710,83,18,2025-02-28,2025-03-13,2025-03-13,145.98,Complete
ORD010931,STY0241,FSTY0051,Customer46,894,639,72,2025-03-09,2025-04-04,2025-04-04,194.82,Open
ORD010932,STY0152,FSTY0035,Customer01,348,149,8,2025-08-14,2025-08-26,2025-08-26,53.41,Open
ORD010933,STY0288,FSTY0170,Customer18,824,5,78,2025-02-03,2025-02-14,2025-02-14,51.45,Shipped
ORD010934,STY0097,FSTY0081,Customer32,295,256,36,2024-09-28,2024-10-18,2024-10-18,157.83,Partial
ORD010935,STY0036,FSTY0050,Customer21,396,141,59,2025-01-04,2025-01-21,2025-01-21,115.98,Partial
ORD010936,STY0243,FSTY0046,Customer18,645,596,53,2025-03-02,2025-03-16,2025-03-16,99.04,Complete
ORD010937,STY0137,FSTY0082,Customer21,897,721,27,2024-11-13,2024-11-22,2024-11-22,125.26,Shipped
ORD010938,STY0091,FSTY0268,Customer08,67,659,66,2025-03-19,2025-04-12,2025-04-12,93.6,Open
ORD010939,STY0214,FSTY0251,Customer19,752,306,5,2025-02-09,2025-03-10,2025-03-10,27.22,Open
ORD010940,STY0134,FSTY0177,Customer20,617,664,21,2024-12-01,2024-12-25,2024-12-25,45.15,Complete
ORD010941,STY0105,FSTY0227,Customer39,605,100,20,2024-12-13,2025-01-08,2025-01-08,196.61,Partial
ORD010942,STY0190,FSTY0049,Customer10,919,155,18,2025-07-26,2025-07-29,2025-07-29,78.18,Shipped
ORD010943,STY0207,FSTY0167,Customer31,813,360,17,2024-09-30,2024-10-23,2024-10-23,161.1,Partial
ORD010944,STY0078,FSTY0068,Customer34,137,289,73,2024-12-02,2024-12-22,2024-12-22,98.17,Shipped
ORD010945,STY0122,FSTY0241,Customer24,581,539,13,2025-05-24,2025-06-08,2025-06-08,117.79,Open
ORD010946,STY0059,FSTY0117,Customer40,459,389,9,2025-05-11,2025-05-29,2025-05-29,170.31,Partial
ORD010947,STY0087,FSTY0263,Customer21,613,438,66,2025-04-11,2025-05-03,2025-05-03,15.74,Shipped
ORD010948,STY0082,FSTY0077,Customer01,18,110,50,2025-02-06,2025-02-19,2025-02-19,45.05,Shipped
ORD010949,STY0024,FSTY0056,Customer28,947,335,74,2025-03-17,2025-03-26,2025-03-26,79.61,Shipped
ORD010950,STY0050,FSTY0068,Customer19,870,596,7,2024-10-16,2024-11-10,2024-11-10,154.99,Open
ORD010951,STY0261,FSTY0130,Customer30,243,651,80,2024-11-09,2024-12-09,2024-12-09,102.95,Shipped
ORD010952,STY0146,FSTY0236,Customer48,944,641,42,2024-10-30,2024-11-11,2024-11-11,34.64,Partial
ORD010953,STY0158,FSTY0251,Customer02,528,128,56,2024-11-06,2024-11-25,2024-11-25,129.4,Open
ORD010954,STY0062,FSTY0050,Customer48,373,528,37,2025-03-25,2025-04-14,2025-04-14,119.7,Partial
ORD010955,STY0169,FSTY0109,Customer17,328,777,90,2025-08-14,2025-08-27,2025-08-27,78.48,Partial
ORD010956,STY0140,FSTY0282,Customer49,938,84,13,2025-05-06,2025-05-28,2025-05-28,186.27,Partial
ORD010957,STY0249,FSTY0251,Customer14,877,491,90,2024-11-21,2024-12-03,2024-12-03,39.41,Shipped
ORD010958,STY0230,FSTY0261,Customer35,768,394,50,2024-11-16,2024-12-08,2024-12-08,153.59,Complete
ORD010959,STY0134,FSTY0062,Customer01,629,175,61,2024-09-10,2024-09-14,2024-09-14,171.54,Shipped
ORD010960,STY0146,FSTY0176,Customer01,93,246,10,2025-02-19,2025-03-08,2025-03-08,119.88,Partial
ORD010961,STY0258,FSTY0075,Customer45,501,589,32,2024-12-30,2025-01-01,2025-01-01,19.99,Shipped
ORD010962,STY0295,FSTY0098,Customer19,170,887,10,2024-09-23,2024-09-28,2024-09-28,151.04,Shipped
ORD010963,STY0079,FSTY0147,Customer26,555,10,5,2024-09-09,2024-09-26,2024-09-26,28.91,Partial
ORD010964,STY0287,FSTY0278,Customer03,238,212,86,2025-06-16,2025-06-25,2025-06-25,134.41,Open
ORD010965,STY0047,FSTY0119,Customer35,390,633,49,2025-02-25,2025-03-12,2025-03-12,22.19,Complete
ORD010966,STY0257,FSTY0101,Customer47,108,471,98,2025-04-04,2025-04-14,2025-04-14,110.05,Complete
ORD010967,STY0047,FSTY0183,Customer12,87,277,19,2024-10-15,2024-10-27,2024-10-27,104.87,Open
ORD010968,STY0146,FSTY0074,Customer17,528,283,86,2024-09-30,2024-10-18,2024-10-18,172.95,Open
ORD010969,STY0069,FSTY0004,Customer04,820,658,16,2024-09-14,2024-10-06,2024-10-06,131.14,Complete
ORD010970,STY0004,FSTY0230,Customer50,898,851,58,2024-10-20,2024-11-15,2024-11-15,34.0,Open
ORD010971,STY0208,FSTY0047,Customer11,213,220,24,2025-08-06,2025-08-23,2025-08-23,193.46,Partial
ORD010972,STY0246,FSTY0125,Customer02,23,769,99,2025-05-14,2025-05-29,2025-05-29,154.83,Shipped
ORD010973,STY0185,FSTY0245,Customer11,611,287,62,2025-05-14,2025-05-25,2025-05-25,138.62,Open
ORD010974,STY0100,FSTY0081,Customer43,49,803,83,2025-05-07,2025-05-30,2025-05-30,66.56,Shipped
ORD010975,STY0088,FSTY0135,Customer28,790,368,66,2025-03-13,2025-03-26,2025-03-26,74.05,Complete
ORD010976,STY0262,FSTY0252,Customer01,77,320,60,2025-04-10,2025-05-03,2025-05-03,20.37,Complete
ORD010977,STY0086,FSTY0064,Customer17,430,883,79,2025-07-27,2025-08-01,2025-08-01,59.94,Shipped
ORD010978,STY0279,FSTY0292,Customer50,368,383,99,2025-06-30,2025-07-10,2025-07-10,154.82,Complete
ORD010979,STY0165,FSTY0210,Customer29,71,78,22,2025-06-26,2025-07-24,2025-07-24,132.0,Partial
ORD010980,STY0284,FSTY0047,Customer09,443,758,40,2024-11-30,2024-12-03,2024-12-03,184.57,Open
ORD010981,STY0040,FSTY0149,Customer30,48,541,75,2025-04-24,2025-05-02,2025-05-02,79.84,Complete
ORD010982,STY0295,FSTY0203,Customer38,464,235,54,2025-02-23,2025-03-16,2025-03-16,186.55,Complete
ORD010983,STY0091,FSTY0246,Customer08,140,230,81,2024-10-17,2024-11-02,2024-11-02,186.24,Complete
ORD010984,STY0207,FSTY0054,Customer43,558,15,23,2025-04-02,2025-04-08,2025-04-08,138.26,Open
ORD010985,STY0193,FSTY0100,Customer34,771,632,43,2025-08-01,2025-08-21,2025-08-21,156.72,Partial
ORD010986,STY0076,FSTY0177,Customer18,224,125,26,2024-11-24,2024-12-12,2024-12-12,135.02,Shipped
ORD010987,STY0143,FSTY0101,Customer32,219,179,41,2025-05-02,2025-05-14,2025-05-14,139.13,Partial
ORD010988,STY0121,FSTY0121,Customer10,876,432,49,2024-09-04,2024-09-17,2024-09-17,172.01,Open
ORD010989,STY0061,FSTY0159,Customer26,23,724,52,2024-12-02,2024-12-07,2024-12-07,52.67,Shipped
ORD010990,STY0056,FSTY0267,Customer01,133,900,53,2025-07-20,2025-08-11,2025-08-11,196.12,Partial
ORD010991,STY0166,FSTY0097,Customer01,664,738,48,2024-10-03,2024-10-12,2024-10-12,114.67,Partial
ORD010992,STY0110,FSTY0238,Customer44,160,819,71,2025-07-18,2025-07-29,2025-07-29,165.45,Partial
ORD010993,STY0126,FSTY0249,Customer08,817,856,82,2024-11-28,2024-12-22,2024-12-22,159.69,Complete
ORD010994,STY0005,FSTY0261,Customer11,430,879,22,2024-11-22,2024-12-21,2024-12-21,103.29,Partial
ORD010995,STY0093,FSTY0200,Customer46,498,604,69,2025-02-14,2025-03-13,2025-03-13,92.18,Complete
ORD010996,STY0124,FSTY0183,Customer02,508,293,1,2024-09-24,2024-09-25,2024-09-25,116.86,Partial
ORD010997,STY0121,FSTY0080,Customer28,887,353,85,2025-03-13,2025-04-04,2025-04-04,10.53,Complete
ORD010998,STY0068,FSTY0184,Customer27,934,812,68,2024-09-21,2024-10-10,2024-10-10,136.95,Partial
ORD010999,STY0072,FSTY0069,Customer38,527,889,15,2025-08-29,2025-09-25,2025-09-25,68.53,Open
ORD011000,STY0140,FSTY0281,Customer24,417,860,6,2025-08-10,2025-09-05,2025-09-05,142.92,Complete
ORD011001,STY0092,FSTY0148,Customer38,700,476,45,2025-05-06,2025-05-07,2025-05-07,57.45,Partial
ORD011002,STY0052,FSTY0200,Customer19,117,849,1,2025-02-17,2025-02-20,2025-02-20,62.14,Complete
ORD011003,STY0043,FSTY0054,Customer21,176,392,98,2024-10-18,2024-11-09,2024-11-09,198.33,Partial
ORD011004,STY0163,FSTY0094,Customer12,687,700,75,2025-05-24,2025-05-25,2025-05-25,192.44,Partial
ORD011005,STY0275,FSTY0147,Customer20,684,641,90,2025-02-10,2025-03-09,2025-03-09,89.0,Open
ORD011006,STY0033,FSTY0047,Customer10,762,872,54,2024-11-25,2024-12-20,2024-12-20,196.52,Complete
ORD011007,STY0159,FSTY0032,Customer07,304,652,60,2025-08-11,2025-08-26,2025-08-26,126.69,Partial
ORD011008,STY0234,FSTY0083,Customer25,476,85,30,2025-08-24,2025-09-08,2025-09-08,126.33,Shipped
ORD011009,STY0161,FSTY0208,Customer40,36,660,86,2025-04-10,2025-05-02,2025-05-02,128.25,Shipped
ORD011010,STY0122,FSTY0070,Customer24,27,675,59,2025-08-04,2025-08-29,2025-08-29,119.32,Complete
ORD011011,STY0084,FSTY0013,Customer18,411,274,82,2025-04-09,2025-04-13,2025-04-13,152.57,Shipped
ORD011012,STY0202,FSTY0248,Customer11,703,565,36,2024-09-19,2024-10-11,2024-10-11,151.55,Open
ORD011013,STY0080,FSTY0233,Customer30,863,308,75,2025-01-21,2025-01-26,2025-01-26,83.69,Open
ORD011014,STY0020,FSTY0054,Customer04,506,826,31,2025-07-05,2025-07-26,2025-07-26,46.52,Complete
ORD011015,STY0256,FSTY0117,Customer11,547,786,84,2024-10-28,2024-11-06,2024-11-06,151.94,Open
ORD011016,STY0070,FSTY0235,Customer50,800,236,70,2024-11-18,2024-11-27,2024-11-27,57.8,Complete
ORD011017,STY0244,FSTY0016,Customer09,175,789,0,2024-10-30,2024-11-03,2024-11-03,12.65,Shipped
ORD011018,STY0062,FSTY0160,Customer40,375,875,54,2025-02-18,2025-03-06,2025-03-06,35.75,Complete
ORD011019,STY0132,FSTY0079,Customer46,538,234,55,2025-02-21,2025-03-13,2025-03-13,52.44,Complete
ORD011020,STY0087,FSTY0265,Customer49,823,685,57,2024-10-30,2024-11-19,2024-11-19,87.66,Complete
ORD011021,STY0082,FSTY0178,Customer35,357,59,73,2025-08-21,2025-09-08,2025-09-08,33.07,Partial
ORD011022,STY0198,FSTY0184,Customer27,644,159,5,2025-02-20,2025-03-16,2025-03-16,119.57,Shipped
ORD011023,STY0292,FSTY0235,Customer16,856,866,58,2025-06-22,2025-07-02,2025-07-02,183.83,Shipped
ORD011024,STY0117,FSTY0189,Customer04,605,541,79,2024-12-31,2025-01-18,2025-01-18,174.8,Open
ORD011025,STY0017,FSTY0062,Customer01,530,540,29,2024-09-22,2024-10-03,2024-10-03,11.93,Complete
ORD011026,STY0233,FSTY0281,Customer05,974,384,44,2024-11-13,2024-11-28,2024-11-28,192.14,Complete
ORD011027,STY0003,FSTY0213,Customer10,97,210,41,2024-12-30,2025-01-19,2025-01-19,109.43,Partial
ORD011028,STY0194,FSTY0233,Customer08,555,767,51,2025-04-29,2025-05-16,2025-05-16,123.47,Open
ORD011029,STY0118,FSTY0289,Customer47,191,343,11,2024-09-25,2024-10-07,2024-10-07,147.88,Open
ORD011030,STY0275,FSTY0076,Customer23,362,201,57,2025-06-15,2025-06-18,2025-06-18,75.71,Shipped
ORD011031,STY0104,FSTY0157,Customer19,268,579,65,2025-04-21,2025-05-13,2025-05-13,132.5,Partial
ORD011032,STY0098,FSTY0037,Customer25,770,467,42,2024-10-10,2024-10-24,2024-10-24,47.26,Shipped
ORD011033,STY0225,FSTY0006,Customer39,781,284,21,2025-08-07,2025-08-28,2025-08-28,188.51,Open
ORD011034,STY0042,FSTY0204,Customer13,747,122,39,2025-03-18,2025-03-29,2025-03-29,124.39,Partial
ORD011035,STY0053,FSTY0256,Customer07,636,525,4,2025-01-28,2025-02-13,2025-02-13,105.6,Complete
ORD011036,STY0194,FSTY0023,Customer19,200,840,7,2024-09-06,2024-09-07,2024-09-07,108.83,Partial
ORD011037,STY0182,FSTY0236,Customer37,503,336,36,2024-09-27,2024-10-07,2024-10-07,18.63,Shipped
ORD011038,STY0018,FSTY0180,Customer13,103,740,58,2024-12-30,2025-01-17,2025-01-17,138.17,Complete
ORD011039,STY0276,FSTY0153,Customer32,243,881,46,2025-02-19,2025-03-10,2025-03-10,137.58,Partial
ORD011040,STY0162,FSTY0153,Customer02,863,770,65,2025-05-05,2025-05-29,2025-05-29,92.77,Open
ORD011041,STY0269,FSTY0122,Customer30,293,15,79,2024-09-15,2024-09-29,2024-09-29,118.44,Open
ORD011042,STY0131,FSTY0132,Customer23,233,368,32,2024-12-12,2025-01-04,2025-01-04,170.73,Complete
ORD011043,STY0177,FSTY0098,Customer22,997,440,33,2025-01-14,2025-02-06,2025-02-06,184.95,Open
ORD011044,STY0085,FSTY0022,Customer22,625,580,29,2025-08-09,2025-09-08,2025-09-08,128.22,Open
ORD011045,STY0061,FSTY0121,Customer07,828,137,90,2025-05-23,2025-06-11,2025-06-11,145.92,Complete
ORD011046,STY0109,FSTY0058,Customer43,775,689,97,2025-03-29,2025-04-09,2025-04-09,67.62,Shipped
ORD011047,STY0040,FSTY0288,Customer50,944,759,72,2025-03-02,2025-04-01,2025-04-01,27.95,Complete
ORD011048,STY0005,FSTY0234,Customer05,132,314,22,2025-07-16,2025-07-28,2025-07-28,17.94,Open
ORD011049,STY0268,FSTY0221,Customer13,756,243,1,2024-12-31,2025-01-02,2025-01-02,11.21,Open
ORD011050,STY0179,FSTY0019,Customer18,151,275,33,2025-06-20,2025-07-10,2025-07-10,144.83,Partial
ORD011051,STY0217,FSTY0134,Customer40,290,116,62,2024-12-31,2025-01-14,2025-01-14,155.38,Shipped
ORD011052,STY0126,FSTY0046,Customer31,157,750,43,2025-05-20,2025-06-15,2025-06-15,81.35,Open
ORD011053,STY0188,FSTY0244,Customer18,248,502,58,2024-10-22,2024-10-24,2024-10-24,161.17,Shipped
ORD011054,STY0070,FSTY0002,Customer41,468,692,29,2025-01-05,2025-01-30,2025-01-30,172.72,Open
ORD011055,STY0100,FSTY0038,Customer33,379,409,27,2025-08-01,2025-08-28,2025-08-28,106.73,Open
ORD011056,STY0167,FSTY0244,Customer21,658,129,52,2025-07-03,2025-07-19,2025-07-19,49.04,Shipped
ORD011057,STY0048,FSTY0076,Customer02,212,422,58,2024-11-15,2024-12-10,2024-12-10,49.99,Partial
ORD011058,STY0219,FSTY0131,Customer10,101,11,61,2025-04-22,2025-05-02,2025-05-02,153.99,Complete
ORD011059,STY0231,FSTY0179,Customer11,565,254,10,2025-01-24,2025-02-07,2025-02-07,57.03,Open
ORD011060,STY0217,FSTY0153,Customer42,626,629,75,2025-07-10,2025-07-14,2025-07-14,68.1,Open
ORD011061,STY0002,FSTY0163,Customer50,779,841,31,2024-11-27,2024-12-22,2024-12-22,127.37,Open
ORD011062,STY0263,FSTY0145,Customer14,440,66,24,2024-12-14,2025-01-11,2025-01-11,108.68,Partial
ORD011063,STY0234,FSTY0016,Customer47,913,356,25,2024-09-18,2024-10-18,2024-10-18,176.69,Partial
ORD011064,STY0166,FSTY0113,Customer09,853,37,15,2025-05-18,2025-06-01,2025-06-01,137.25,Partial
ORD011065,STY0015,FSTY0054,Customer08,785,316,57,2025-04-07,2025-05-04,2025-05-04,39.04,Shipped
ORD011066,STY0005,FSTY0001,Customer49,622,414,13,2025-08-25,2025-09-13,2025-09-13,177.39,Complete
ORD011067,STY0275,FSTY0152,Customer06,950,82,89,2025-02-25,2025-03-16,2025-03-16,69.05,Partial
ORD011068,STY0258,FSTY0190,Customer10,337,618,98,2024-10-15,2024-10-16,2024-10-16,156.91,Shipped
ORD011069,STY0004,FSTY0184,Customer19,508,203,93,2024-11-10,2024-12-06,2024-12-06,13.39,Shipped
ORD011070,STY0107,FSTY0058,Customer08,929,857,75,2025-04-04,2025-05-04,2025-05-04,186.48,Partial
ORD011071,STY0135,FSTY0175,Customer38,193,883,78,2024-12-24,2025-01-17,2025-01-17,175.62,Complete
ORD011072,STY0231,FSTY0222,Customer03,133,817,60,2025-01-07,2025-01-31,2025-01-31,37.97,Open
ORD011073,STY0029,FSTY0179,Customer39,184,595,40,2024-11-22,2024-12-16,2024-12-16,139.83,Complete
ORD011074,STY0283,FSTY0108,Customer40,593,93,41,2024-12-25,2025-01-14,2025-01-14,22.04,Open
ORD011075,STY0086,FSTY0176,Customer40,621,75,53,2025-05-20,2025-06-12,2025-06-12,83.53,Open
ORD011076,STY0132,FSTY0041,Customer32,736,259,100,2025-04-20,2025-05-12,2025-05-12,20.66,Partial
ORD011077,STY0099,FSTY0280,Customer22,395,771,29,2025-06-20,2025-07-01,2025-07-01,186.08,Shipped
ORD011078,STY0210,FSTY0066,Customer25,464,216,68,2024-11-13,2024-11-19,2024-11-19,63.54,Open
ORD011079,STY0099,FSTY0288,Customer34,386,717,49,2025-07-28,2025-08-11,2025-08-11,99.27,Partial
ORD011080,STY0248,FSTY0218,Customer13,813,408,98,2025-08-13,2025-09-11,2025-09-11,167.5,Partial
ORD011081,STY0245,FSTY0178,Customer04,386,223,41,2025-06-23,2025-07-22,2025-07-22,136.55,Shipped
ORD011082,STY0032,FSTY0011,Customer42,790,802,73,2024-09-24,2024-10-02,2024-10-02,40.63,Partial
ORD011083,STY0009,FSTY0212,Customer22,799,230,84,2025-01-05,2025-01-20,2025-01-20,197.09,Partial
ORD011084,STY0231,FSTY0071,Customer34,272,137,48,2025-01-21,2025-01-26,2025-01-26,13.77,Partial
ORD011085,STY0026,FSTY0171,Customer21,194,645,66,2024-10-01,2024-10-06,2024-10-06,42.83,Shipped
ORD011086,STY0198,FSTY0197,Customer32,308,136,76,2024-08-30,2024-09-23,2024-09-23,114.04,Complete
ORD011087,STY0052,FSTY0196,Customer50,959,176,32,2025-04-14,2025-04-25,2025-04-25,39.42,Partial
ORD011088,STY0094,FSTY0004,Customer11,125,254,50,2024-09-22,2024-10-02,2024-10-02,178.83,Partial
ORD011089,STY0009,FSTY0191,Customer04,276,884,15,2025-04-18,2025-05-07,2025-05-07,86.76,Open
ORD011090,STY0288,FSTY0108,Customer28,550,600,28,2024-11-24,2024-12-04,2024-12-04,26.82,Shipped
ORD011091,STY0285,FSTY0006,Customer13,362,798,81,2024-12-24,2025-01-01,2025-01-01,67.37,Complete
ORD011092,STY0227,FSTY0074,Customer23,46,527,50,2024-11-15,2024-11-18,2024-11-18,75.12,Shipped
ORD011093,STY0206,FSTY0032,Customer02,555,139,88,2024-09-08,2024-09-20,2024-09-20,157.62,Shipped
ORD011094,STY0203,FSTY0208,Customer34,947,792,27,2025-05-25,2025-06-04,2025-06-04,114.57,Complete
ORD011095,STY0284,FSTY0116,Customer29,541,299,99,2025-03-25,2025-04-01,2025-04-01,92.05,Open
