serial_number,split_from,sched_enter_by,status,ship_to,qty_ordered,related_dye_order_plan,sched_done_by,purchase_order,bki,unit_cost_yarn,machine,knit_version,modified,knit_price,costing_exception_overridden,customer_service_rep,ship_to_processor,active,schedule_status,seconds,instructions,sched_done_dt,balance,qty_received,knit_start,sched_enter_dt,note,created_date,internal_notes,close_dt,knit_style_base,created_by,job,quoted_date,qty_G00,uom,requested_date,qty_shipped,id,knitter,updated_by
K2507046,,72,Open,,22500,8869.0,,,45188,1.60364,193,"{'target_yard_cut_wt': '24.70', 'created_time': '15:57:32.748858', 'modified': '2025-07-30 14:20:42.638229', 'price': '0.85', 'foreign_id': 8380, 'roll_size': '250', 'act_yard_cut_wt': '23.95', 'knit_style_base': 3254, 'id': 6229, 'active': 1, 'created_date': '2025-07-11', 'version': '1N'}",2025-08-28 14:21:12.229902,0.85,0,19,,1,Complete,533.7,,,11859.8,10640.2,2025-07-17,2025-07-16 15:43:18.607548,,2025-07-16 15:43:18.607548,,,"{'base_style': 'C1B4571A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'foreign_id': 5146, 'id': 3254, 'active': 1}",72,33317,2025-09-30,,lbs,2025-09-30,11173.9,6433,1,72
K2507045,,72,Open,,22500,8868.0,,,45187,1.60364,192,"{'target_yard_cut_wt': '24.70', 'created_time': '15:57:32.748858', 'modified': '2025-07-30 14:20:42.638229', 'price': '0.85', 'foreign_id': 8380, 'roll_size': '250', 'act_yard_cut_wt': '23.95', 'knit_style_base': 3254, 'id': 6229, 'active': 1, 'created_date': '2025-07-11', 'version': '1N'}",2025-09-05 18:06:10.246119,0.85,0,19,,1,Complete,517.4,,,9852.7,12647.3,2025-07-17,2025-07-16 15:41:21.681035,,2025-07-16 15:41:21.681035,,,"{'foreign_id': 5146, 'id': 3254, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'C1B4571A'}",72,33316,2025-09-30,215.5,lbs,2025-09-30,12914.1,6432,1,72
K2507039,,9,Open,,5100,,,,,10.3,59,"{'price': '0.75', 'modified': '2025-09-10 12:23:24.049573', 'created_time': '16:19:34.73438', 'target_yard_cut_wt': '12.50', 'roll_size': '50', 'foreign_id': 8400, 'knit_style_base': 729, 'act_yard_cut_wt': '7.86', 'version': 'F', 'created_date': '2025-07-21', 'id': 6246, 'active': 1}",2025-09-12 09:34:19.523974,0.75,0,1,1.0,1,Required,,,,5100,0,2025-08-25,2025-07-16 07:38:49.183635,,2025-07-16 07:38:49.183635,,,"{'base_style': 'DFF505J', 'created_time': None, 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 729, 'foreign_id': 304}",9,33290,,,lbs,2025-09-26,,6426,1,9
K2507038,,72,Open,,5000,8861.0,,,45191,3.066364,200,"{'active': 1, 'id': 6233, 'created_date': '2025-07-16', 'version': '1AT', 'act_yard_cut_wt': '29.65', 'knit_style_base': 3473, 'foreign_id': 8385, 'roll_size': '250', 'target_yard_cut_wt': '27.25', 'created_time': '13:49:34.975571', 'modified': '2025-08-26 15:13:10.215137', 'price': '0.85'}",2025-08-28 21:16:11.127588,0.85,0,19,,1,Required,83.5,,,0,5514.8,2025-07-21,2025-07-15 14:40:49.632905,,2025-07-15 14:40:49.632905,,2025-08-25 15:05:03.258818,"{'foreign_id': 5417, 'active': 1, 'id': 3473, 'base_style': 'C1B4014-42', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None}",72,33282,2025-08-08,,lbs,2025-08-08,5598.3,6425,1,72
K2507037,,9,Open,,800,8860.0,,,,4.2989,,"{'modified': '2025-09-02 13:46:58.952881', 'price': '1.25', 'target_yard_cut_wt': '26.40', 'created_time': '09:54:48.123885', 'roll_size': '80', 'foreign_id': 2611, 'knit_style_base': 891, 'act_yard_cut_wt': '25.72', 'created_date': '2020-05-08', 'version': '0', 'active': 1, 'id': 1545}",2025-07-30 23:53:59.312501,1.25,0,1,15.0,1,,38.2,,,135,692.3,2025-07-28,2025-07-15 11:47:00.093691,,2025-07-15 11:47:00.093691,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '701SM0824', 'foreign_id': 1875, 'active': 1, 'id': 891}",9,33273,,0,lbs,2025-08-01,730.5,6424,1,9
K2507032,,87,Open,,28765,,,,,5.453784,,"{'created_time': '10:16:59.859097', 'target_yard_cut_wt': '44.00', 'price': '3.00', 'modified': '2024-06-20 16:12:38.614734', 'foreign_id': 6948, 'roll_size': '75', 'act_yard_cut_wt': '44.0', 'knit_style_base': 2362, 'id': 4991, 'active': 1, 'version': 'B', 'created_date': '2023-12-01'}",2025-07-14 11:49:52.460921,3.00,0,22,,1,,,,,28765,0,,2025-07-14 11:49:52.460921,,2025-07-14 11:49:52.460921,,,"{'qs_customer': 'TUBS - TUBE SPECIALITIES', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '205FLX2006', 'id': 2362, 'active': 1, 'foreign_id': 3964}",87,33235,,,lbs,2026-01-05,,6419,1,87
K2507027,,9,Open,,6000,,,,,1.85,132,"{'target_yard_cut_wt': '7.40', 'created_time': '08:54:27.335179', 'modified': '2025-02-20 12:20:55.999162', 'price': '1.20', 'foreign_id': 7291, 'roll_size': '50', 'act_yard_cut_wt': '7.22', 'knit_style_base': 1560, 'active': 1, 'id': 5292, 'created_date': '2024-05-02', 'version': 'L'}",2025-09-05 12:33:25.216723,1.20,0,1,4.0,1,Required,174.8,,,341,5706.8,2025-07-11,2025-07-10 13:33:19.294171,,2025-07-10 13:33:19.294171,,,"{'foreign_id': 2929, 'active': 1, 'id': 1560, 'base_style': '1853', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.'}",9,33180,,428.4,lbs,2025-08-08,5453.2,6414,1,9
K2507024,,80,Open,,40,8842.0,,,45144,1.343015,186,"{'roll_size': '40', 'foreign_id': 8376, 'price': '0.85', 'modified': '2025-07-29 10:11:46.546969', 'created_time': '14:40:37.75668', 'target_yard_cut_wt': '19', 'version': '1', 'created_date': '2025-07-09', 'active': 1, 'id': 6226, 'knit_style_base': 3469, 'act_yard_cut_wt': None}",2025-07-21 09:33:54.161662,0.85,0,16,,1,Required,21.9,,,40,0,2025-07-11,2025-07-10 09:27:51.355708,,2025-07-10 09:27:51.355708,,,"{'id': 3469, 'active': 1, 'foreign_id': 5413, 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CMR4773A'}",80,33166,,,lbs,2025-07-18,21.9,6411,1,80
K2507023,,72,Open,,23244,8840.0,,,45137,1.06,121,"{'target_yard_cut_wt': '4.4', 'created_time': '09:40:44.691577', 'modified': '2025-08-25 09:32:40.869882', 'price': '0.85', 'foreign_id': 8370, 'roll_size': '52', 'act_yard_cut_wt': '4.95', 'knit_style_base': 141, 'id': 6221, 'active': 1, 'created_date': '2025-07-09', 'version': '1AT'}",2025-09-12 19:36:08.862261,0.85,0,19,,1,Complete,15.2,,,12826.6,10417.4,2025-07-09,2025-07-09 13:17:53.430663,,2025-07-09 13:17:53.430663,,,"{'foreign_id': 427, 'active': 1, 'id': 141, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CT2155'}",72,33158,2025-12-31,330.1,lbs,2025-12-31,10102.5,6410,1,72
K2507022,,72,Open,,22568,8839.0,,,45136,1.06,93,"{'roll_size': '52', 'foreign_id': 8370, 'modified': '2025-08-25 09:32:40.869882', 'price': '0.85', 'target_yard_cut_wt': '4.4', 'created_time': '09:40:44.691577', 'created_date': '2025-07-09', 'version': '1AT', 'id': 6221, 'active': 1, 'knit_style_base': 141, 'act_yard_cut_wt': '4.95'}",2025-09-12 02:26:11.001807,0.85,0,19,,1,Complete,,,,17511.4,5056.6,2025-07-09,2025-07-09 13:16:13.978184,,2025-07-09 13:16:13.978184,,,"{'foreign_id': 427, 'active': 1, 'id': 141, 'base_style': 'CT2155', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None}",72,33157,2025-12-31,106.1,lbs,2025-12-31,4950.5,6409,1,72
K2507021,,72,Open,,22620,8838.0,,,45135,1.06,64,"{'target_yard_cut_wt': '4.4', 'created_time': '09:40:44.691577', 'modified': '2025-08-25 09:32:40.869882', 'price': '0.85', 'foreign_id': 8370, 'roll_size': '52', 'act_yard_cut_wt': '4.95', 'knit_style_base': 141, 'id': 6221, 'active': 1, 'created_date': '2025-07-09', 'version': '1AT'}",2025-09-06 16:01:19.539574,0.85,0,19,,1,Complete,,,,17775.4,4844.6,2025-07-09,2025-07-09 13:14:36.796713,,2025-07-09 13:14:36.796713,,,"{'foreign_id': 427, 'id': 141, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CT2155'}",72,33156,2025-12-31,0,lbs,2025-12-31,4844.6,6408,1,72
K2507015,,72,Open,,22066,8832.0,,,45133,1.10788,544,"{'id': 6025, 'active': 1, 'version': '1BA', 'created_date': '2025-03-25', 'act_yard_cut_wt': '18.465', 'knit_style_base': 107, 'foreign_id': 8128, 'roll_size': '64.9', 'created_time': '10:38:45.416028', 'target_yard_cut_wt': '21.00', 'price': '0.85', 'modified': '2025-06-26 09:17:42.834611'}",2025-09-11 08:41:10.689339,0.85,0,19,,1,Complete,0,,,2682.6,19383.4,2025-07-09,2025-07-09 09:52:30.489487,,2025-07-09 09:52:30.489487,,,"{'base_style': 'CT22150', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 107, 'active': 1, 'foreign_id': 877}",72,33143,2025-10-30,452.1,lbs,2025-10-30,18931.3,6402,1,72
K2507014,,10,Open,,3700,8831.0,,"14441530, 14441531, 14483149",,42.1,,"{'modified': '2025-08-15 09:27:45.392028', 'price': '1.25', 'target_yard_cut_wt': '4.10', 'created_time': '14:39:58.171841', 'roll_size': '74', 'foreign_id': 8362, 'knit_style_base': 2980, 'act_yard_cut_wt': '3.95', 'created_date': '2025-07-07', 'version': '1', 'id': 6216, 'active': 1}",2025-09-05 18:51:11.719712,1.25,0,2,3.0,1,,,WL Gore / 12 PC Lots,,213.4,3486.6,2025-08-18,2025-07-09 09:49:56.409949,,2025-07-09 09:49:56.409949,,,"{'foreign_id': 4793, 'active': 1, 'id': 2980, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'WLGO - W.L. GORE & ASSOCIATES, INC', 'base_style': 'KBDU600K'}",10,33142,,0,lbs,2025-09-01,3486.6,6401,1,10
K2507001,,98,Open,,18000,8807.0,,,45099,1.69369,33,"{'created_date': '2025-07-01', 'version': '3S', 'id': 6205, 'active': 1, 'knit_style_base': 2947, 'act_yard_cut_wt': '16.25', 'roll_size': '100', 'foreign_id': 8349, 'modified': '2025-07-15 10:09:21.881596', 'price': '0.85', 'target_yard_cut_wt': '16.4', 'created_time': '10:33:42.378909'}",2025-07-31 08:51:10.638798,0.85,0,19,,1,Required,26,,,15156.4,2843.6,2025-07-07,2025-07-01 11:58:06.828015,,2025-07-01 11:58:06.828015,,,"{'foreign_id': 4751, 'active': 1, 'id': 2947, 'base_style': 'CMR4344', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None}",98,33037,2025-10-30,,lbs,2025-10-30,2869.6,6388,1,72
K2506120,,80,Open,,200,8803.0,,,,7.96956,49,"{'created_time': '12:03:10.798793', 'target_yard_cut_wt': '22.25', 'price': '0.00', 'modified': '2025-07-15 11:47:16.455281', 'foreign_id': 8115, 'roll_size': '40', 'act_yard_cut_wt': '21.75', 'knit_style_base': 3369, 'active': 1, 'id': 6014, 'version': '0', 'created_date': '2025-03-19'}",2025-07-22 13:21:19.458881,0.00,0,1,,1,Required,182.9,,,19.3,180.7,2025-07-02,2025-06-30 13:51:53.641112,,2025-06-30 13:51:53.641112,,,"{'foreign_id': 5281, 'active': 1, 'id': 3369, 'base_style': 'CF5487', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None}",80,33019,,0,lbs,2025-07-14,363.6,6387,1,80
K2506117,,9,Open,,60,,,,,1.14,44,"{'modified': '2025-07-03 11:26:20.347126', 'price': None, 'target_yard_cut_wt': '8.9', 'created_time': '15:15:31.45043', 'roll_size': '30', 'foreign_id': 8341, 'knit_style_base': 3387, 'act_yard_cut_wt': '8.65', 'created_date': '2025-06-27', 'version': 'NAT48', 'active': 1, 'id': 6197}",2025-07-02 10:11:22.097007,0.00,0,1,,1,Required,,,,0,63.9,2025-06-30,2025-06-27 17:24:54.345446,,2025-06-27 17:24:54.345446,,,"{'foreign_id': 5301, 'active': 1, 'id': 3387, 'base_style': 'CF5493', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",9,33009,,,lbs,2025-07-04,63.9,6384,1,9
K2506116,,9,Open,,60,,,,,1.13524,34,"{'knit_style_base': 3388, 'act_yard_cut_wt': '8.75', 'version': 'NAT48', 'created_date': '2025-06-27', 'active': 1, 'id': 6198, 'price': None, 'modified': '2025-07-10 09:26:31.787886', 'created_time': '15:16:09.762385', 'target_yard_cut_wt': '9', 'roll_size': '30', 'foreign_id': 8342}",2025-07-09 09:16:09.218988,0.00,0,1,,1,Required,39.7,,,0,64.0,2025-06-30,2025-06-27 17:01:55.250315,,2025-06-27 17:01:55.250315,,,"{'foreign_id': 5302, 'active': 1, 'id': 3388, 'base_style': 'CF5491', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None}",9,33005,,,lbs,2025-07-04,103.7,6383,1,9
K2506115,6322.0,9,Open,,7345,,,,,8.889891,28,"{'id': 6196, 'active': 1, 'version': 'MVS1', 'created_date': '2025-06-26', 'act_yard_cut_wt': '21.30', 'knit_style_base': 3442, 'foreign_id': 8340, 'roll_size': '58.3', 'created_time': '16:10:40.003813', 'target_yard_cut_wt': '19.60', 'price': '1.25', 'modified': '2025-08-06 11:05:04.690902'}",2025-09-12 18:01:13.137042,1.25,0,1,1.0,1,Required,385.5,,,1687.9,5657.1,2025-06-30,2025-06-27 15:32:55.935572,,2025-06-27 15:32:55.935572,,,"{'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '2027-2.5', 'id': 3442, 'active': 1, 'foreign_id': 5375}",9,32719,,1743.1,lbs,2025-08-08,4287.5,6382,1,9
K2506113,,9,Open,,14900,,,,,3.37059,100,"{'foreign_id': 290, 'roll_size': '125', 'created_time': '09:59:43.909493', 'target_yard_cut_wt': '29.00', 'price': '1.25', 'modified': '2023-11-29 22:58:58.768231', 'active': 1, 'id': 1045, 'version': '1', 'created_date': '2018-06-22', 'act_yard_cut_wt': '28.36', 'knit_style_base': 542}",2025-09-12 23:16:11.885796,1.25,0,1,15.0,1,Required,202.1,,,134.299999999999,14765.7,2025-06-26,2025-06-25 15:37:16.741246,,2025-06-25 15:37:16.741246,,,"{'active': 1, 'id': 542, 'foreign_id': 290, 'base_style': '751SM0780', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",9,32950,,873,lbs,2025-09-05,14094.8,6380,1,9
K2506102,,9,Open,,3480,8780.0,,SAW-004,,1.75,,"{'act_yard_cut_wt': '6.85', 'knit_style_base': 2377, 'id': 5688, 'active': 1, 'version': 'L', 'created_date': '2024-10-04', 'created_time': '15:03:05.170539', 'target_yard_cut_wt': '6.80', 'price': '1.15', 'modified': '2025-03-26 13:36:03.761226', 'foreign_id': 7740, 'roll_size': '58'}",2025-08-20 12:43:28.284901,1.15,0,1,4.0,1,,,,,3480,0,2025-09-26,2025-06-23 14:43:54.363473,,2025-06-23 14:43:54.363473,,,"{'active': 1, 'id': 2377, 'foreign_id': 3983, 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5263'}",9,32884,,,lbs,2025-10-26,,6369,1,9
K2506091,,9,Open,,1600,8768.0,,9106,,30.9319,504,"{'roll_size': '40', 'foreign_id': 8424, 'modified': '2025-09-12 11:10:02.631197', 'price': '2.00', 'target_yard_cut_wt': '15.65', 'created_time': '14:56:34.22218', 'created_date': '2025-07-24', 'version': '6020M', 'active': 1, 'id': 6267, 'knit_style_base': 240, 'act_yard_cut_wt': '18.02'}",2025-09-12 09:34:17.43965,2.00,0,1,5.0,1,Required,,,,1600,0,2025-06-20,2025-06-19 11:16:23.019207,,2025-06-19 11:16:23.019207,,,"{'foreign_id': 1327, 'active': 1, 'id': 240, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'BK 7215'}",9,32831,,,lbs,2025-07-04,,6358,1,9
K2506073,,72,Open,,7020,8749.0,,,45034,1.43048,146,"{'knit_style_base': 3120, 'act_yard_cut_wt': '20.60', 'version': '1B', 'created_date': '2025-01-31', 'id': 5923, 'active': 1, 'price': '1.75', 'modified': '2025-06-17 13:48:18.325624', 'created_time': '13:26:17.123179', 'target_yard_cut_wt': '22.5', 'roll_size': '65', 'foreign_id': 8005}",2025-09-10 23:31:13.32412,1.75,0,19,,1,Complete,100.2,,,3361.2,3658.8,2025-06-17,2025-06-17 11:09:41.994554,,2025-06-17 11:09:41.994554,,,"{'active': 1, 'id': 3120, 'foreign_id': 4975, 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CSP4479A'}",72,32773,2025-07-11,0,lbs,2025-07-11,3759.0,6340,1,72
K2506054,,10,Open,,3200,8730.0,,D101-317477,,2.4,,"{'foreign_id': 8318, 'roll_size': '50', 'created_time': '16:46:48.686026', 'target_yard_cut_wt': '10.70', 'price': '1.50', 'modified': '2025-07-21 14:04:13.994815', 'active': 1, 'id': 6177, 'version': '5', 'created_date': '2025-06-16', 'act_yard_cut_wt': '11.50', 'knit_style_base': 1212}",2025-08-27 05:46:22.791456,1.50,0,2,5.0,1,,280.1,Beehive / 210878 / 16 PCS,,31.4000000000001,3168.6,2025-07-17,2025-06-12 12:16:18.406908,,2025-06-12 12:16:18.406908,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'BEEH - BEEHIVE CLOTHING', 'created_time': None, 'base_style': 'JC24', 'foreign_id': 2443, 'active': 1, 'id': 1212}",10,32684,,0,lbs,2025-07-25,3448.7,6321,1,10
K2506051,,10,Open,,6350,,,"Email 6/11, Email 7/25",,3.06,,"{'modified': '2025-06-13 11:51:50.649964', 'price': '0.45', 'target_yard_cut_wt': '8.9', 'created_time': '16:43:07.914549', 'roll_size': '50', 'foreign_id': 5164, 'knit_style_base': 1804, 'act_yard_cut_wt': '8.65', 'created_date': '2022-07-14', 'version': '0', 'active': 1, 'id': 3469}",2025-09-09 12:46:16.789663,0.45,0,2,4.0,1,,291.7,,,706.1,5643.9,2025-08-28,2025-06-11 15:42:31.798006,,2025-06-11 15:42:31.798006,,2025-07-25 08:47:07.330519,"{'id': 1804, 'active': 1, 'foreign_id': 3266, 'base_style': 'CF5105', 'qs_customer': 'KITH - KEEP IT HERE', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",10,32659,,913.5,lbs,2025-09-26,4971.2,6318,1,10
K2506050,,9,Open,,13400,8728.0,,,,3.3325,88,"{'version': '1', 'created_date': '2018-06-22', 'id': 1045, 'active': 1, 'knit_style_base': 542, 'act_yard_cut_wt': '28.36', 'roll_size': '125', 'foreign_id': 290, 'price': '1.25', 'modified': '2023-11-29 22:58:58.768231', 'created_time': '09:59:43.909493', 'target_yard_cut_wt': '29.00'}",2025-09-04 19:16:21.210151,1.25,0,1,15.0,1,Required,83.8,,,0,13952.2,2025-06-23,2025-06-11 14:43:12.905069,,2025-06-11 14:43:12.905069,,,"{'id': 542, 'active': 1, 'foreign_id': 290, 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '751SM0780'}",9,32657,,,lbs,2025-09-05,14036.0,6317,1,9
K2506047,,9,Open,,9900,8725.0,,,,4.19,45,"{'act_yard_cut_wt': '25.98', 'knit_style_base': 657, 'id': 1207, 'active': 1, 'created_date': '2018-07-20', 'version': 'U', 'target_yard_cut_wt': '27.00', 'created_time': '16:48:33.114705', 'modified': '2023-12-08 14:23:47.553408', 'price': '0.60', 'foreign_id': 389, 'roll_size': '80'}",2025-08-22 22:41:21.442472,0.60,0,1,15.0,1,Required,,,,0,10069.4,2025-07-28,2025-06-11 13:46:21.585013,,2025-06-11 13:46:21.585013,,,"{'active': 1, 'id': 657, 'foreign_id': 399, 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '721SM0470'}",9,32654,,0,lbs,2025-09-05,10069.4,6314,1,9
K2506046,,9,Open,,600,8724.0,,,,4.24132,37,"{'act_yard_cut_wt': '30.38', 'knit_style_base': 211, 'id': 1997, 'active': 1, 'version': 'M2', 'created_date': '2021-02-04', 'created_time': '15:37:10.015726', 'target_yard_cut_wt': '32.80', 'price': '0.50', 'modified': '2025-02-07 09:00:11.655141', 'foreign_id': 3301, 'roll_size': '100'}",2025-08-28 18:31:12.694335,0.50,0,1,15.0,1,Required,,,,0,610.8,2025-08-01,2025-06-11 13:42:10.731913,,2025-06-11 13:42:10.731913,,,"{'base_style': '601SM0312', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 211, 'foreign_id': 1064}",9,32653,,0,lbs,2025-08-08,610.8,6313,1,9
K2506044,,9,Open,,25800,8722.0,,,,4.19,127,"{'knit_style_base': 422, 'act_yard_cut_wt': '22.58', 'version': '30G', 'created_date': '2018-10-03', 'active': 1, 'id': 860, 'price': '0.60', 'modified': '2023-11-29 22:59:37.035053', 'created_time': '16:46:28.100415', 'target_yard_cut_wt': '19.70', 'roll_size': '100', 'foreign_id': 692}",2025-09-09 21:51:11.139341,0.60,0,1,15.0,1,Required,120.4,,,0,26109.8,2025-06-16,2025-06-11 13:35:31.226463,,2025-06-11 13:35:31.226463,,,"{'active': 1, 'id': 422, 'foreign_id': 644, 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '1SM0470'}",9,32650,,0,lbs,2025-08-29,26230.2,6311,1,9
K2506042,,9,Open,,50,,,,,2.861191,528,"{'target_yard_cut_wt': '19.30', 'created_time': '13:48:11.7096', 'modified': '2025-06-23 09:29:29.286369', 'price': '0.00', 'foreign_id': 8301, 'roll_size': '50', 'act_yard_cut_wt': '16.60', 'knit_style_base': 3437, 'active': 1, 'id': 6162, 'created_date': '2025-06-10', 'version': '0'}",2025-07-01 09:51:21.838946,0.00,0,1,5.0,1,Required,23,,,0.100000000000001,97.5,2025-06-16,2025-06-10 14:25:22.906918,,2025-06-10 14:25:22.906918,,,"{'foreign_id': 5368, 'id': 3437, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5509'}",9,32633,,0,lbs,2025-06-20,120.5,6309,1,9
K2506021,,9,Open,,1600,8703.0,,250170,,2.25304,,"{'knit_style_base': 1662, 'act_yard_cut_wt': '15.60', 'version': 'CC', 'created_date': '2024-10-21', 'id': 5730, 'active': 1, 'price': '0.60', 'modified': '2025-06-26 11:35:35.215794', 'created_time': '15:58:06.848587', 'target_yard_cut_wt': '17.25', 'roll_size': '58', 'foreign_id': 7786}",2025-07-25 10:16:27.353584,0.60,0,1,4.0,1,,,,,0,2637.0,2025-06-09,2025-06-05 14:54:57.711875,,2025-06-05 14:54:57.711875,,,"{'foreign_id': 3065, 'active': 1, 'id': 1662, 'base_style': '2094', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'LONG - LONGWORTH IND.', 'created_time': None}",9,32553,,0,lbs,2025-06-27,2637.0,6288,1,9
K2506020,6244.0,5,Open,,30,8646.0,,,44875,1.75,,"{'price': None, 'modified': '2025-05-30 15:06:20.034094', 'created_time': '17:05:49.662493', 'target_yard_cut_wt': '5.7', 'roll_size': '30', 'foreign_id': 8264, 'knit_style_base': 3426, 'act_yard_cut_wt': '5.50', 'version': '0', 'created_date': '2025-05-27', 'id': 6133, 'active': 1}",2025-06-05 12:01:11.781783,0.00,0,1,,1,,,,,0,32.2,,2025-06-05 11:56:16.17375,,2025-06-05 11:56:16.17375,,,"{'foreign_id': 5354, 'active': 1, 'id': 3426, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5502'}",5,32253,,,lbs,2025-05-28,32.2,6287,1,5
K2505066,,80,Open,,0,8646.0,,,44875,1.75,100,"{'created_time': '15:04:42.674893', 'target_yard_cut_wt': '5.7', 'price': None, 'modified': '2025-05-27 17:06:46.938066', 'foreign_id': 8256, 'roll_size': '30', 'act_yard_cut_wt': None, 'knit_style_base': 3420, 'id': 6125, 'active': 0, 'version': '0', 'created_date': '2025-05-20'}",2025-06-10 08:06:36.448456,0.00,0,1,,1,Required,22.1,,,0,0,2025-05-22,2025-05-21 11:05:25.437247,,2025-05-21 11:05:25.437247,,,"{'base_style': 'CF5502', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 3426, 'foreign_id': 5354}",80,32253,,0,lbs,2025-05-28,22.1,6244,1,5
