related_dye_order_plan,purchase_order,sched_done_by,bki,status,ship_to,qty_ordered,serial_number,split_from,sched_enter_by,schedule_status,customer_service_rep,ship_to_processor,active,knit_price,modified,costing_exception_overridden,unit_cost_yarn,machine,knit_version,knit_style_base,close_dt,created_by,note,created_date,internal_notes,balance,sched_done_dt,qty_received,knit_start,sched_enter_dt,seconds,instructions,updated_by,quoted_date,requested_date,uom,qty_G00,id,qty_shipped,knitter,job
8868.0,,,45187,Open,,22500,K2507045,,72,Complete,19,,1,0.85,2025-09-05 18:06:10.246119,0,1.60364,192,"{'id': 6229, 'active': 1, 'version': '1N', 'created_date': '2025-07-11', 'act_yard_cut_wt': '23.95', 'knit_style_base': 3254, 'foreign_id': 8380, 'roll_size': '250', 'created_time': '15:57:32.748858', 'target_yard_cut_wt': '24.70', 'price': '0.85', 'modified': '2025-07-30 14:20:42.638229'}","{'active': 1, 'id': 3254, 'foreign_id': 5146, 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'C1B4571A'}",,72,,2025-07-16 15:41:21.681035,,9852.7,,12647.3,2025-07-17,2025-07-16 15:41:21.681035,517.4,,72,2025-09-30,2025-09-30,lbs,215.5,6432,12914.1,1,33316
,,,,Open,,5100,K2507039,,9,Required,1,1.0,1,0.75,2025-09-12 09:34:19.523974,0,10.3,59,"{'knit_style_base': 729, 'act_yard_cut_wt': '7.86', 'created_date': '2025-07-21', 'version': 'F', 'id': 6246, 'active': 1, 'modified': '2025-09-10 12:23:24.049573', 'price': '0.75', 'target_yard_cut_wt': '12.50', 'created_time': '16:19:34.73438', 'roll_size': '50', 'foreign_id': 8400}","{'base_style': 'DFF505J', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'created_time': None, 'foreign_id': 304, 'id': 729, 'active': 1}",,9,,2025-07-16 07:38:49.183635,,5100,,0,2025-08-25,2025-07-16 07:38:49.183635,,,9,,2025-09-26,lbs,,6426,,1,33290
8861.0,,,45191,Open,,5000,K2507038,,72,Required,19,,1,0.85,2025-08-28 21:16:11.127588,0,3.066364,200,"{'knit_style_base': 3473, 'act_yard_cut_wt': '29.65', 'created_date': '2025-07-16', 'version': '1AT', 'active': 1, 'id': 6233, 'modified': '2025-08-26 15:13:10.215137', 'price': '0.85', 'target_yard_cut_wt': '27.25', 'created_time': '13:49:34.975571', 'roll_size': '250', 'foreign_id': 8385}","{'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'C1B4014-42', 'id': 3473, 'active': 1, 'foreign_id': 5417}",2025-08-25 15:05:03.258818,72,,2025-07-15 14:40:49.632905,,0,,5514.8,2025-07-21,2025-07-15 14:40:49.632905,83.5,,72,2025-08-08,2025-08-08,lbs,,6425,5598.3,1,33282
8860.0,,,,Open,,800,K2507037,,9,,1,15.0,1,1.25,2025-07-30 23:53:59.312501,0,4.2989,,"{'id': 1545, 'active': 1, 'created_date': '2020-05-08', 'version': '0', 'act_yard_cut_wt': '25.72', 'knit_style_base': 891, 'foreign_id': 2611, 'roll_size': '80', 'target_yard_cut_wt': '26.40', 'created_time': '09:54:48.123885', 'modified': '2025-09-02 13:46:58.952881', 'price': '1.25'}","{'foreign_id': 1875, 'active': 1, 'id': 891, 'base_style': '701SM0824', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,9,,2025-07-15 11:47:00.093691,,135,,692.3,2025-07-28,2025-07-15 11:47:00.093691,38.2,,9,,2025-08-01,lbs,0,6424,730.5,1,33273
,,,,Open,,28765,K2507032,,87,,22,,1,3.00,2025-07-14 11:49:52.460921,0,5.453784,,"{'created_time': '10:16:59.859097', 'target_yard_cut_wt': '44.00', 'price': '3.00', 'modified': '2024-06-20 16:12:38.614734', 'foreign_id': 6948, 'roll_size': '75', 'act_yard_cut_wt': '44.0', 'knit_style_base': 2362, 'id': 4991, 'active': 1, 'version': 'B', 'created_date': '2023-12-01'}","{'base_style': '205FLX2006', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'TUBS - TUBE SPECIALITIES', 'foreign_id': 3964, 'id': 2362, 'active': 1}",,87,,2025-07-14 11:49:52.460921,,28765,,0,,2025-07-14 11:49:52.460921,,,87,,2026-01-05,lbs,,6419,,1,33235
,,,,Open,,6000,K2507027,,9,Required,1,4.0,1,1.20,2025-09-05 12:33:25.216723,0,1.85,132,"{'foreign_id': 7291, 'roll_size': '50', 'created_time': '08:54:27.335179', 'target_yard_cut_wt': '7.40', 'price': '1.20', 'modified': '2025-02-20 12:20:55.999162', 'active': 1, 'id': 5292, 'version': 'L', 'created_date': '2024-05-02', 'act_yard_cut_wt': '7.22', 'knit_style_base': 1560}","{'base_style': '1853', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'foreign_id': 2929, 'active': 1, 'id': 1560}",,9,,2025-07-10 13:33:19.294171,,341,,5706.8,2025-07-11,2025-07-10 13:33:19.294171,174.8,,9,,2025-08-08,lbs,428.4,6414,5453.2,1,33180
8842.0,,,45144,Open,,40,K2507024,,80,Required,16,,1,0.85,2025-07-21 09:33:54.161662,0,1.343015,186,"{'act_yard_cut_wt': None, 'knit_style_base': 3469, 'id': 6226, 'active': 1, 'version': '1', 'created_date': '2025-07-09', 'created_time': '14:40:37.75668', 'target_yard_cut_wt': '19', 'price': '0.85', 'modified': '2025-07-29 10:11:46.546969', 'foreign_id': 8376, 'roll_size': '40'}","{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CMR4773A', 'foreign_id': 5413, 'id': 3469, 'active': 1}",,80,,2025-07-10 09:27:51.355708,,40,,0,2025-07-11,2025-07-10 09:27:51.355708,21.9,,80,,2025-07-18,lbs,,6411,21.9,1,33166
8840.0,,,45137,Open,,23244,K2507023,,72,Complete,19,,1,0.85,2025-09-12 19:36:08.862261,0,1.06,121,"{'target_yard_cut_wt': '4.4', 'created_time': '09:40:44.691577', 'modified': '2025-08-25 09:32:40.869882', 'price': '0.85', 'foreign_id': 8370, 'roll_size': '52', 'act_yard_cut_wt': '4.95', 'knit_style_base': 141, 'id': 6221, 'active': 1, 'created_date': '2025-07-09', 'version': '1AT'}","{'foreign_id': 427, 'active': 1, 'id': 141, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CT2155'}",,72,,2025-07-09 13:17:53.430663,,12826.6,,10417.4,2025-07-09,2025-07-09 13:17:53.430663,15.2,,72,2025-12-31,2025-12-31,lbs,330.1,6410,10102.5,1,33158
8839.0,,,45136,Open,,22568,K2507022,,72,Complete,19,,1,0.85,2025-09-12 02:26:11.001807,0,1.06,93,"{'knit_style_base': 141, 'act_yard_cut_wt': '4.95', 'version': '1AT', 'created_date': '2025-07-09', 'active': 1, 'id': 6221, 'price': '0.85', 'modified': '2025-08-25 09:32:40.869882', 'created_time': '09:40:44.691577', 'target_yard_cut_wt': '4.4', 'roll_size': '52', 'foreign_id': 8370}","{'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CT2155', 'id': 141, 'active': 1, 'foreign_id': 427}",,72,,2025-07-09 13:16:13.978184,,17511.4,,5056.6,2025-07-09,2025-07-09 13:16:13.978184,,,72,2025-12-31,2025-12-31,lbs,106.1,6409,4950.5,1,33157
8838.0,,,45135,Open,,22620,K2507021,,72,Complete,19,,1,0.85,2025-09-06 16:01:19.539574,0,1.06,64,"{'modified': '2025-08-25 09:32:40.869882', 'price': '0.85', 'target_yard_cut_wt': '4.4', 'created_time': '09:40:44.691577', 'roll_size': '52', 'foreign_id': 8370, 'knit_style_base': 141, 'act_yard_cut_wt': '4.95', 'created_date': '2025-07-09', 'version': '1AT', 'id': 6221, 'active': 1}","{'foreign_id': 427, 'id': 141, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CT2155'}",,72,,2025-07-09 13:14:36.796713,,17775.4,,4844.6,2025-07-09,2025-07-09 13:14:36.796713,,,72,2025-12-31,2025-12-31,lbs,0,6408,4844.6,1,33156
8832.0,,,45133,Open,,22066,K2507015,,72,Complete,19,,1,0.85,2025-09-11 08:41:10.689339,0,1.10788,544,"{'knit_style_base': 107, 'act_yard_cut_wt': '18.465', 'created_date': '2025-03-25', 'version': '1BA', 'active': 1, 'id': 6025, 'modified': '2025-06-26 09:17:42.834611', 'price': '0.85', 'target_yard_cut_wt': '21.00', 'created_time': '10:38:45.416028', 'roll_size': '64.9', 'foreign_id': 8128}","{'id': 107, 'active': 1, 'foreign_id': 877, 'base_style': 'CT22150', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,72,,2025-07-09 09:52:30.489487,,2682.6,,19383.4,2025-07-09,2025-07-09 09:52:30.489487,0,,72,2025-10-30,2025-10-30,lbs,452.1,6402,18931.3,1,33143
8831.0,"14441530, 14441531, 14483149",,,Open,,3700,K2507014,,10,,2,3.0,1,1.25,2025-09-05 18:51:11.719712,0,42.1,,"{'target_yard_cut_wt': '4.10', 'created_time': '14:39:58.171841', 'modified': '2025-08-15 09:27:45.392028', 'price': '1.25', 'foreign_id': 8362, 'roll_size': '74', 'act_yard_cut_wt': '3.95', 'knit_style_base': 2980, 'active': 1, 'id': 6216, 'created_date': '2025-07-07', 'version': '1'}","{'foreign_id': 4793, 'active': 1, 'id': 2980, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'WLGO - W.L. GORE & ASSOCIATES, INC', 'created_time': None, 'base_style': 'KBDU600K'}",,10,,2025-07-09 09:49:56.409949,,213.4,,3486.6,2025-08-18,2025-07-09 09:49:56.409949,,WL Gore / 12 PC Lots,10,,2025-09-01,lbs,0,6401,3486.6,1,33142
8807.0,,,45099,Open,,18000,K2507001,,98,Required,19,,1,0.85,2025-07-31 08:51:10.638798,0,1.69369,33,"{'act_yard_cut_wt': '16.25', 'knit_style_base': 2947, 'id': 6205, 'active': 1, 'created_date': '2025-07-01', 'version': '3S', 'target_yard_cut_wt': '16.4', 'created_time': '10:33:42.378909', 'modified': '2025-07-15 10:09:21.881596', 'price': '0.85', 'foreign_id': 8349, 'roll_size': '100'}","{'base_style': 'CMR4344', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 2947, 'foreign_id': 4751}",,98,,2025-07-01 11:58:06.828015,,15156.4,,2843.6,2025-07-07,2025-07-01 11:58:06.828015,26,,72,2025-10-30,2025-10-30,lbs,,6388,2869.6,1,33037
8803.0,,,,Open,,200,K2506120,,80,Required,1,,1,0.00,2025-07-22 13:21:19.458881,0,7.96956,49,"{'knit_style_base': 3369, 'act_yard_cut_wt': '21.75', 'created_date': '2025-03-19', 'version': '0', 'active': 1, 'id': 6014, 'modified': '2025-07-15 11:47:16.455281', 'price': '0.00', 'target_yard_cut_wt': '22.25', 'created_time': '12:03:10.798793', 'roll_size': '40', 'foreign_id': 8115}","{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5487', 'foreign_id': 5281, 'id': 3369, 'active': 1}",,80,,2025-06-30 13:51:53.641112,,19.3,,180.7,2025-07-02,2025-06-30 13:51:53.641112,182.9,,80,,2025-07-14,lbs,0,6387,363.6,1,33019
,,,,Open,,60,K2506117,,9,Required,1,,1,0.00,2025-07-02 10:11:22.097007,0,1.14,44,"{'id': 6197, 'active': 1, 'version': 'NAT48', 'created_date': '2025-06-27', 'act_yard_cut_wt': '8.65', 'knit_style_base': 3387, 'foreign_id': 8341, 'roll_size': '30', 'created_time': '15:15:31.45043', 'target_yard_cut_wt': '8.9', 'price': None, 'modified': '2025-07-03 11:26:20.347126'}","{'base_style': 'CF5493', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 3387, 'active': 1, 'foreign_id': 5301}",,9,,2025-06-27 17:24:54.345446,,0,,63.9,2025-06-30,2025-06-27 17:24:54.345446,,,9,,2025-07-04,lbs,,6384,63.9,1,33009
,,,,Open,,60,K2506116,,9,Required,1,,1,0.00,2025-07-09 09:16:09.218988,0,1.13524,34,"{'knit_style_base': 3388, 'act_yard_cut_wt': '8.75', 'version': 'NAT48', 'created_date': '2025-06-27', 'active': 1, 'id': 6198, 'price': None, 'modified': '2025-07-10 09:26:31.787886', 'created_time': '15:16:09.762385', 'target_yard_cut_wt': '9', 'roll_size': '30', 'foreign_id': 8342}","{'foreign_id': 5302, 'active': 1, 'id': 3388, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5491'}",,9,,2025-06-27 17:01:55.250315,,0,,64.0,2025-06-30,2025-06-27 17:01:55.250315,39.7,,9,,2025-07-04,lbs,,6383,103.7,1,33005
,,,,Open,,7345,K2506115,6322.0,9,Required,1,1.0,1,1.25,2025-09-12 18:01:13.137042,0,8.889891,28,"{'act_yard_cut_wt': '21.30', 'knit_style_base': 3442, 'active': 1, 'id': 6196, 'version': 'MVS1', 'created_date': '2025-06-26', 'created_time': '16:10:40.003813', 'target_yard_cut_wt': '19.60', 'price': '1.25', 'modified': '2025-08-06 11:05:04.690902', 'foreign_id': 8340, 'roll_size': '58.3'}","{'id': 3442, 'active': 1, 'foreign_id': 5375, 'base_style': '2027-2.5', 'qs_customer': 'LONG - LONGWORTH IND.', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,9,,2025-06-27 15:32:55.935572,,1687.9,,5657.1,2025-06-30,2025-06-27 15:32:55.935572,385.5,,9,,2025-08-08,lbs,1743.1,6382,4287.5,1,32719
,,,,Open,,14900,K2506113,,9,Required,1,15.0,1,1.25,2025-09-12 23:16:11.885796,0,3.37059,100,"{'act_yard_cut_wt': '28.36', 'knit_style_base': 542, 'id': 1045, 'active': 1, 'version': '1', 'created_date': '2018-06-22', 'created_time': '09:59:43.909493', 'target_yard_cut_wt': '29.00', 'price': '1.25', 'modified': '2023-11-29 22:58:58.768231', 'foreign_id': 290, 'roll_size': '125'}","{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': '751SM0780', 'foreign_id': 290, 'id': 542, 'active': 1}",,9,,2025-06-25 15:37:16.741246,,134.299999999999,,14765.7,2025-06-26,2025-06-25 15:37:16.741246,202.1,,9,,2025-09-05,lbs,873,6380,14094.8,1,32950
8780.0,SAW-004,,,Open,,3480,K2506102,,9,,1,4.0,1,1.15,2025-08-20 12:43:28.284901,0,1.75,,"{'created_time': '15:03:05.170539', 'target_yard_cut_wt': '6.80', 'price': '1.15', 'modified': '2025-03-26 13:36:03.761226', 'foreign_id': 7740, 'roll_size': '58', 'act_yard_cut_wt': '6.85', 'knit_style_base': 2377, 'id': 5688, 'active': 1, 'version': 'L', 'created_date': '2024-10-04'}","{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5263', 'foreign_id': 3983, 'active': 1, 'id': 2377}",,9,,2025-06-23 14:43:54.363473,,3480,,0,2025-09-26,2025-06-23 14:43:54.363473,,,9,,2025-10-26,lbs,,6369,,1,32884
8768.0,9106,,,Open,,1600,K2506091,,9,Required,1,5.0,1,2.00,2025-09-12 09:34:17.43965,0,30.9319,504,"{'id': 6267, 'active': 1, 'created_date': '2025-07-24', 'version': '6020M', 'act_yard_cut_wt': '18.02', 'knit_style_base': 240, 'foreign_id': 8424, 'roll_size': '40', 'target_yard_cut_wt': '15.65', 'created_time': '14:56:34.22218', 'modified': '2025-09-12 11:10:02.631197', 'price': '2.00'}","{'id': 240, 'active': 1, 'foreign_id': 1327, 'base_style': 'BK 7215', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,9,,2025-06-19 11:16:23.019207,,1600,,0,2025-06-20,2025-06-19 11:16:23.019207,,,9,,2025-07-04,lbs,,6358,,1,32831
8749.0,,,45034,Open,,7020,K2506073,,72,Complete,19,,1,1.75,2025-09-10 23:31:13.32412,0,1.43048,146,"{'target_yard_cut_wt': '22.5', 'created_time': '13:26:17.123179', 'modified': '2025-06-17 13:48:18.325624', 'price': '1.75', 'foreign_id': 8005, 'roll_size': '65', 'act_yard_cut_wt': '20.60', 'knit_style_base': 3120, 'active': 1, 'id': 5923, 'created_date': '2025-01-31', 'version': '1B'}","{'foreign_id': 4975, 'id': 3120, 'active': 1, 'base_style': 'CSP4479A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None}",,72,,2025-06-17 11:09:41.994554,,3361.2,,3658.8,2025-06-17,2025-06-17 11:09:41.994554,100.2,,72,2025-07-11,2025-07-11,lbs,0,6340,3759.0,1,32773
8730.0,D101-317477,,,Open,,3200,K2506054,,10,,2,5.0,1,1.50,2025-08-27 05:46:22.791456,0,2.4,,"{'created_date': '2025-06-16', 'version': '5', 'active': 1, 'id': 6177, 'knit_style_base': 1212, 'act_yard_cut_wt': '11.50', 'roll_size': '50', 'foreign_id': 8318, 'modified': '2025-07-21 14:04:13.994815', 'price': '1.50', 'target_yard_cut_wt': '10.70', 'created_time': '16:46:48.686026'}","{'base_style': 'JC24', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'BEEH - BEEHIVE CLOTHING', 'created_time': None, 'foreign_id': 2443, 'active': 1, 'id': 1212}",,10,,2025-06-12 12:16:18.406908,,31.4000000000001,,3168.6,2025-07-17,2025-06-12 12:16:18.406908,280.1,Beehive / 210878 / 16 PCS,10,,2025-07-25,lbs,0,6321,3448.7,1,32684
,"Email 6/11, Email 7/25",,,Open,,6350,K2506051,,10,,2,4.0,1,0.45,2025-09-09 12:46:16.789663,0,3.06,,"{'created_time': '16:43:07.914549', 'target_yard_cut_wt': '8.9', 'price': '0.45', 'modified': '2025-06-13 11:51:50.649964', 'foreign_id': 5164, 'roll_size': '50', 'act_yard_cut_wt': '8.65', 'knit_style_base': 1804, 'active': 1, 'id': 3469, 'version': '0', 'created_date': '2022-07-14'}","{'foreign_id': 3266, 'active': 1, 'id': 1804, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'KITH - KEEP IT HERE', 'base_style': 'CF5105'}",2025-07-25 08:47:07.330519,10,,2025-06-11 15:42:31.798006,,706.1,,5643.9,2025-08-28,2025-06-11 15:42:31.798006,291.7,,10,,2025-09-26,lbs,913.5,6318,4971.2,1,32659
8728.0,,,,Open,,13400,K2506050,,9,Required,1,15.0,1,1.25,2025-09-04 19:16:21.210151,0,3.3325,88,"{'act_yard_cut_wt': '28.36', 'knit_style_base': 542, 'active': 1, 'id': 1045, 'created_date': '2018-06-22', 'version': '1', 'target_yard_cut_wt': '29.00', 'created_time': '09:59:43.909493', 'modified': '2023-11-29 22:58:58.768231', 'price': '1.25', 'foreign_id': 290, 'roll_size': '125'}","{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '751SM0780', 'foreign_id': 290, 'active': 1, 'id': 542}",,9,,2025-06-11 14:43:12.905069,,0,,13952.2,2025-06-23,2025-06-11 14:43:12.905069,83.8,,9,,2025-09-05,lbs,,6317,14036.0,1,32657
8725.0,,,,Open,,9900,K2506047,,9,Required,1,15.0,1,0.60,2025-08-22 22:41:21.442472,0,4.19,45,"{'foreign_id': 389, 'roll_size': '80', 'created_time': '16:48:33.114705', 'target_yard_cut_wt': '27.00', 'price': '0.60', 'modified': '2023-12-08 14:23:47.553408', 'id': 1207, 'active': 1, 'version': 'U', 'created_date': '2018-07-20', 'act_yard_cut_wt': '25.98', 'knit_style_base': 657}","{'foreign_id': 399, 'id': 657, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': '721SM0470'}",,9,,2025-06-11 13:46:21.585013,,0,,10069.4,2025-07-28,2025-06-11 13:46:21.585013,,,9,,2025-09-05,lbs,0,6314,10069.4,1,32654
8724.0,,,,Open,,600,K2506046,,9,Required,1,15.0,1,0.50,2025-08-28 18:31:12.694335,0,4.24132,37,"{'roll_size': '100', 'foreign_id': 3301, 'price': '0.50', 'modified': '2025-02-07 09:00:11.655141', 'created_time': '15:37:10.015726', 'target_yard_cut_wt': '32.80', 'version': 'M2', 'created_date': '2021-02-04', 'id': 1997, 'active': 1, 'knit_style_base': 211, 'act_yard_cut_wt': '30.38'}","{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '601SM0312', 'foreign_id': 1064, 'id': 211, 'active': 1}",,9,,2025-06-11 13:42:10.731913,,0,,610.8,2025-08-01,2025-06-11 13:42:10.731913,,,9,,2025-08-08,lbs,0,6313,610.8,1,32653
8722.0,,,,Open,,25800,K2506044,,9,Required,1,15.0,1,0.60,2025-09-09 21:51:11.139341,0,4.19,127,"{'version': '30G', 'created_date': '2018-10-03', 'active': 1, 'id': 860, 'knit_style_base': 422, 'act_yard_cut_wt': '22.58', 'roll_size': '100', 'foreign_id': 692, 'price': '0.60', 'modified': '2023-11-29 22:59:37.035053', 'created_time': '16:46:28.100415', 'target_yard_cut_wt': '19.70'}","{'base_style': '1SM0470', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'foreign_id': 644, 'active': 1, 'id': 422}",,9,,2025-06-11 13:35:31.226463,,0,,26109.8,2025-06-16,2025-06-11 13:35:31.226463,120.4,,9,,2025-08-29,lbs,0,6311,26230.2,1,32650
,,,,Open,,50,K2506042,,9,Required,1,5.0,1,0.00,2025-07-01 09:51:21.838946,0,2.861191,528,"{'price': '0.00', 'modified': '2025-06-23 09:29:29.286369', 'created_time': '13:48:11.7096', 'target_yard_cut_wt': '19.30', 'roll_size': '50', 'foreign_id': 8301, 'knit_style_base': 3437, 'act_yard_cut_wt': '16.60', 'version': '0', 'created_date': '2025-06-10', 'id': 6162, 'active': 1}","{'base_style': 'CF5509', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 3437, 'foreign_id': 5368}",,9,,2025-06-10 14:25:22.906918,,0.100000000000001,,97.5,2025-06-16,2025-06-10 14:25:22.906918,23,,9,,2025-06-20,lbs,0,6309,120.5,1,32633
8703.0,250170,,,Open,,1600,K2506021,,9,,1,4.0,1,0.60,2025-07-25 10:16:27.353584,0,2.25304,,"{'created_time': '15:58:06.848587', 'target_yard_cut_wt': '17.25', 'price': '0.60', 'modified': '2025-06-26 11:35:35.215794', 'foreign_id': 7786, 'roll_size': '58', 'act_yard_cut_wt': '15.60', 'knit_style_base': 1662, 'id': 5730, 'active': 1, 'version': 'CC', 'created_date': '2024-10-21'}","{'base_style': '2094', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 1662, 'foreign_id': 3065}",,9,,2025-06-05 14:54:57.711875,,0,,2637.0,2025-06-09,2025-06-05 14:54:57.711875,,,9,,2025-06-27,lbs,0,6288,2637.0,1,32553
8646.0,,,44875,Open,,30,K2506020,6244.0,5,,1,,1,0.00,2025-06-05 12:01:11.781783,0,1.75,,"{'act_yard_cut_wt': '5.50', 'knit_style_base': 3426, 'active': 1, 'id': 6133, 'created_date': '2025-05-27', 'version': '0', 'target_yard_cut_wt': '5.7', 'created_time': '17:05:49.662493', 'modified': '2025-05-30 15:06:20.034094', 'price': None, 'foreign_id': 8264, 'roll_size': '30'}","{'foreign_id': 5354, 'id': 3426, 'active': 1, 'base_style': 'CF5502', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,5,,2025-06-05 11:56:16.17375,,0,,32.2,,2025-06-05 11:56:16.17375,,,5,,2025-05-28,lbs,,6287,32.2,1,32253
8646.0,,,44875,Open,,0,K2505066,,80,Required,1,,1,0.00,2025-06-10 08:06:36.448456,0,1.75,100,"{'active': 0, 'id': 6125, 'created_date': '2025-05-20', 'version': '0', 'act_yard_cut_wt': None, 'knit_style_base': 3420, 'foreign_id': 8256, 'roll_size': '30', 'target_yard_cut_wt': '5.7', 'created_time': '15:04:42.674893', 'modified': '2025-05-27 17:06:46.938066', 'price': None}","{'foreign_id': 5354, 'active': 1, 'id': 3426, 'base_style': 'CF5502', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None}",,80,,2025-05-21 11:05:25.437247,,0,,0,2025-05-22,2025-05-21 11:05:25.437247,22.1,,5,,2025-05-28,lbs,0,6244,22.1,1,32253
,,,,Open,,80,K2505060,,10,,2,,1,1.00,2025-05-22 15:41:10.037,0,2.17514,,"{'active': 1, 'id': 6123, 'created_date': '2025-05-19', 'version': 'LYC', 'act_yard_cut_wt': '10.80', 'knit_style_base': 2635, 'foreign_id': 8253, 'roll_size': '40', 'target_yard_cut_wt': '9.5', 'created_time': '13:45:48.375788', 'modified': '2025-05-27 11:25:29.839345', 'price': '1.00'}","{'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5321', 'id': 2635, 'active': 1, 'foreign_id': 4335}",,10,,2025-05-19 13:53:20.323692,,0.400000000000006,,79.6,2025-05-21,2025-05-19 13:53:20.323692,,Celanese,10,,2025-05-23,lbs,79.6,6238,,1,32214
