job,updated_by,quoted_date,uom,qty_G00,requested_date,qty_shipped,id,knitter,sched_done_dt,balance,qty_received,knit_start,sched_enter_dt,seconds,instructions,close_dt,knit_style_base,created_by,note,created_date,internal_notes,modified,costing_exception_overridden,knit_price,unit_cost_yarn,machine,knit_version,schedule_status,customer_service_rep,active,ship_to_processor,qty_ordered,status,ship_to,split_from,serial_number,sched_enter_by,related_dye_order_plan,sched_done_by,purchase_order,bki
33317,72,2025-09-30,lbs,,2025-09-30,11173.9,6433,1,,11859.8,10640.2,2025-07-17,2025-07-16 15:43:18.607548,533.7,,,"{'active': 1, 'id': 3254, 'foreign_id': 5146, 'base_style': 'C1B4571A', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",72,,2025-07-16 15:43:18.607548,,2025-08-28 14:21:12.229902,0,0.85,1.60364,193,"{'roll_size': '250', 'foreign_id': 8380, 'modified': '2025-07-30 14:20:42.638229', 'price': '0.85', 'target_yard_cut_wt': '24.70', 'created_time': '15:57:32.748858', 'created_date': '2025-07-11', 'version': '1N', 'id': 6229, 'active': 1, 'knit_style_base': 3254, 'act_yard_cut_wt': '23.95'}",Complete,19,1,,22500,Open,,,K2507046,72,8869.0,,,45188
33316,72,2025-09-30,lbs,215.5,2025-09-30,12914.1,6432,1,,9852.7,12647.3,2025-07-17,2025-07-16 15:41:21.681035,517.4,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'C1B4571A', 'foreign_id': 5146, 'active': 1, 'id': 3254}",72,,2025-07-16 15:41:21.681035,,2025-09-05 18:06:10.246119,0,0.85,1.60364,192,"{'foreign_id': 8380, 'roll_size': '250', 'created_time': '15:57:32.748858', 'target_yard_cut_wt': '24.70', 'price': '0.85', 'modified': '2025-07-30 14:20:42.638229', 'id': 6229, 'active': 1, 'version': '1N', 'created_date': '2025-07-11', 'act_yard_cut_wt': '23.95', 'knit_style_base': 3254}",Complete,19,1,,22500,Open,,,K2507045,72,8868.0,,,45187
33290,9,,lbs,,2025-09-26,,6426,1,,5100,0,2025-08-25,2025-07-16 07:38:49.183635,,,,"{'foreign_id': 304, 'active': 1, 'id': 729, 'base_style': 'DFF505J', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL'}",9,,2025-07-16 07:38:49.183635,,2025-09-12 09:34:19.523974,0,0.75,10.3,59,"{'knit_style_base': 729, 'act_yard_cut_wt': '7.86', 'created_date': '2025-07-21', 'version': 'F', 'active': 1, 'id': 6246, 'modified': '2025-09-10 12:23:24.049573', 'price': '0.75', 'target_yard_cut_wt': '12.50', 'created_time': '16:19:34.73438', 'roll_size': '50', 'foreign_id': 8400}",Required,1,1,1.0,5100,Open,,,K2507039,9,,,,
33282,72,2025-08-08,lbs,,2025-08-08,5598.3,6425,1,,0,5514.8,2025-07-21,2025-07-15 14:40:49.632905,83.5,,2025-08-25 15:05:03.258818,"{'foreign_id': 5417, 'id': 3473, 'active': 1, 'base_style': 'C1B4014-42', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None}",72,,2025-07-15 14:40:49.632905,,2025-08-28 21:16:11.127588,0,0.85,3.066364,200,"{'foreign_id': 8385, 'roll_size': '250', 'created_time': '13:49:34.975571', 'target_yard_cut_wt': '27.25', 'price': '0.85', 'modified': '2025-08-26 15:13:10.215137', 'active': 1, 'id': 6233, 'version': '1AT', 'created_date': '2025-07-16', 'act_yard_cut_wt': '29.65', 'knit_style_base': 3473}",Required,19,1,,5000,Open,,,K2507038,72,8861.0,,,45191
33273,9,,lbs,0,2025-08-01,730.5,6424,1,,135,692.3,2025-07-28,2025-07-15 11:47:00.093691,38.2,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '701SM0824', 'foreign_id': 1875, 'id': 891, 'active': 1}",9,,2025-07-15 11:47:00.093691,,2025-07-30 23:53:59.312501,0,1.25,4.2989,,"{'created_time': '09:54:48.123885', 'target_yard_cut_wt': '26.40', 'price': '1.25', 'modified': '2025-09-02 13:46:58.952881', 'foreign_id': 2611, 'roll_size': '80', 'act_yard_cut_wt': '25.72', 'knit_style_base': 891, 'active': 1, 'id': 1545, 'version': '0', 'created_date': '2020-05-08'}",,1,1,15.0,800,Open,,,K2507037,9,8860.0,,,
33235,87,,lbs,,2026-01-05,,6419,1,,28765,0,,2025-07-14 11:49:52.460921,,,,"{'base_style': '205FLX2006', 'created_time': None, 'qs_customer': 'TUBS - TUBE SPECIALITIES', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 2362, 'active': 1, 'foreign_id': 3964}",87,,2025-07-14 11:49:52.460921,,2025-07-14 11:49:52.460921,0,3.00,5.453784,,"{'act_yard_cut_wt': '44.0', 'knit_style_base': 2362, 'active': 1, 'id': 4991, 'created_date': '2023-12-01', 'version': 'B', 'target_yard_cut_wt': '44.00', 'created_time': '10:16:59.859097', 'modified': '2024-06-20 16:12:38.614734', 'price': '3.00', 'foreign_id': 6948, 'roll_size': '75'}",,22,1,,28765,Open,,,K2507032,87,,,,
33180,9,,lbs,428.4,2025-08-08,5453.2,6414,1,,341,5706.8,2025-07-11,2025-07-10 13:33:19.294171,174.8,,,"{'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '1853', 'active': 1, 'id': 1560, 'foreign_id': 2929}",9,,2025-07-10 13:33:19.294171,,2025-09-05 12:33:25.216723,0,1.20,1.85,132,"{'roll_size': '50', 'foreign_id': 7291, 'price': '1.20', 'modified': '2025-02-20 12:20:55.999162', 'created_time': '08:54:27.335179', 'target_yard_cut_wt': '7.40', 'version': 'L', 'created_date': '2024-05-02', 'active': 1, 'id': 5292, 'knit_style_base': 1560, 'act_yard_cut_wt': '7.22'}",Required,1,1,4.0,6000,Open,,,K2507027,9,,,,
33166,80,,lbs,,2025-07-18,21.9,6411,1,,40,0,2025-07-11,2025-07-10 09:27:51.355708,21.9,,,"{'foreign_id': 5413, 'active': 1, 'id': 3469, 'base_style': 'CMR4773A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",80,,2025-07-10 09:27:51.355708,,2025-07-21 09:33:54.161662,0,0.85,1.343015,186,"{'act_yard_cut_wt': None, 'knit_style_base': 3469, 'active': 1, 'id': 6226, 'created_date': '2025-07-09', 'version': '1', 'target_yard_cut_wt': '19', 'created_time': '14:40:37.75668', 'modified': '2025-07-29 10:11:46.546969', 'price': '0.85', 'foreign_id': 8376, 'roll_size': '40'}",Required,16,1,,40,Open,,,K2507024,80,8842.0,,,45144
33158,72,2025-12-31,lbs,330.1,2025-12-31,10102.5,6410,1,,12826.6,10417.4,2025-07-09,2025-07-09 13:17:53.430663,15.2,,,"{'id': 141, 'active': 1, 'foreign_id': 427, 'base_style': 'CT2155', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",72,,2025-07-09 13:17:53.430663,,2025-09-12 19:36:08.862261,0,0.85,1.06,121,"{'act_yard_cut_wt': '4.95', 'knit_style_base': 141, 'id': 6221, 'active': 1, 'created_date': '2025-07-09', 'version': '1AT', 'target_yard_cut_wt': '4.4', 'created_time': '09:40:44.691577', 'modified': '2025-08-25 09:32:40.869882', 'price': '0.85', 'foreign_id': 8370, 'roll_size': '52'}",Complete,19,1,,23244,Open,,,K2507023,72,8840.0,,,45137
33157,72,2025-12-31,lbs,106.1,2025-12-31,4950.5,6409,1,,17511.4,5056.6,2025-07-09,2025-07-09 13:16:13.978184,,,,"{'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CT2155', 'id': 141, 'active': 1, 'foreign_id': 427}",72,,2025-07-09 13:16:13.978184,,2025-09-12 02:26:11.001807,0,0.85,1.06,93,"{'target_yard_cut_wt': '4.4', 'created_time': '09:40:44.691577', 'modified': '2025-08-25 09:32:40.869882', 'price': '0.85', 'foreign_id': 8370, 'roll_size': '52', 'act_yard_cut_wt': '4.95', 'knit_style_base': 141, 'active': 1, 'id': 6221, 'created_date': '2025-07-09', 'version': '1AT'}",Complete,19,1,,22568,Open,,,K2507022,72,8839.0,,,45136
33156,72,2025-12-31,lbs,0,2025-12-31,4844.6,6408,1,,17775.4,4844.6,2025-07-09,2025-07-09 13:14:36.796713,,,,"{'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CT2155', 'active': 1, 'id': 141, 'foreign_id': 427}",72,,2025-07-09 13:14:36.796713,,2025-09-06 16:01:19.539574,0,0.85,1.06,64,"{'roll_size': '52', 'foreign_id': 8370, 'price': '0.85', 'modified': '2025-08-25 09:32:40.869882', 'created_time': '09:40:44.691577', 'target_yard_cut_wt': '4.4', 'version': '1AT', 'created_date': '2025-07-09', 'active': 1, 'id': 6221, 'knit_style_base': 141, 'act_yard_cut_wt': '4.95'}",Complete,19,1,,22620,Open,,,K2507021,72,8838.0,,,45135
33143,72,2025-10-30,lbs,452.1,2025-10-30,18931.3,6402,1,,2682.6,19383.4,2025-07-09,2025-07-09 09:52:30.489487,0,,,"{'active': 1, 'id': 107, 'foreign_id': 877, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CT22150'}",72,,2025-07-09 09:52:30.489487,,2025-09-11 08:41:10.689339,0,0.85,1.10788,544,"{'roll_size': '64.9', 'foreign_id': 8128, 'price': '0.85', 'modified': '2025-06-26 09:17:42.834611', 'created_time': '10:38:45.416028', 'target_yard_cut_wt': '21.00', 'version': '1BA', 'created_date': '2025-03-25', 'id': 6025, 'active': 1, 'knit_style_base': 107, 'act_yard_cut_wt': '18.465'}",Complete,19,1,,22066,Open,,,K2507015,72,8832.0,,,45133
33142,10,,lbs,0,2025-09-01,3486.6,6401,1,,213.4,3486.6,2025-08-18,2025-07-09 09:49:56.409949,,WL Gore / 12 PC Lots,,"{'foreign_id': 4793, 'active': 1, 'id': 2980, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'WLGO - W.L. GORE & ASSOCIATES, INC', 'created_time': None, 'base_style': 'KBDU600K'}",10,,2025-07-09 09:49:56.409949,,2025-09-05 18:51:11.719712,0,1.25,42.1,,"{'act_yard_cut_wt': '3.95', 'knit_style_base': 2980, 'id': 6216, 'active': 1, 'created_date': '2025-07-07', 'version': '1', 'target_yard_cut_wt': '4.10', 'created_time': '14:39:58.171841', 'modified': '2025-08-15 09:27:45.392028', 'price': '1.25', 'foreign_id': 8362, 'roll_size': '74'}",,2,1,3.0,3700,Open,,,K2507014,10,8831.0,,"14441530, 14441531, 14483149",
33037,72,2025-10-30,lbs,,2025-10-30,2869.6,6388,1,,15156.4,2843.6,2025-07-07,2025-07-01 11:58:06.828015,26,,,"{'foreign_id': 4751, 'id': 2947, 'active': 1, 'base_style': 'CMR4344', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None}",98,,2025-07-01 11:58:06.828015,,2025-07-31 08:51:10.638798,0,0.85,1.69369,33,"{'knit_style_base': 2947, 'act_yard_cut_wt': '16.25', 'version': '3S', 'created_date': '2025-07-01', 'id': 6205, 'active': 1, 'price': '0.85', 'modified': '2025-07-15 10:09:21.881596', 'created_time': '10:33:42.378909', 'target_yard_cut_wt': '16.4', 'roll_size': '100', 'foreign_id': 8349}",Required,19,1,,18000,Open,,,K2507001,98,8807.0,,,45099
33019,80,,lbs,0,2025-07-14,363.6,6387,1,,19.3,180.7,2025-07-02,2025-06-30 13:51:53.641112,182.9,,,"{'foreign_id': 5281, 'active': 1, 'id': 3369, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5487'}",80,,2025-06-30 13:51:53.641112,,2025-07-22 13:21:19.458881,0,0.00,7.96956,49,"{'price': '0.00', 'modified': '2025-07-15 11:47:16.455281', 'created_time': '12:03:10.798793', 'target_yard_cut_wt': '22.25', 'roll_size': '40', 'foreign_id': 8115, 'knit_style_base': 3369, 'act_yard_cut_wt': '21.75', 'version': '0', 'created_date': '2025-03-19', 'id': 6014, 'active': 1}",Required,1,1,,200,Open,,,K2506120,80,8803.0,,,
33009,9,,lbs,,2025-07-04,63.9,6384,1,,0,63.9,2025-06-30,2025-06-27 17:24:54.345446,,,,"{'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5493', 'id': 3387, 'active': 1, 'foreign_id': 5301}",9,,2025-06-27 17:24:54.345446,,2025-07-02 10:11:22.097007,0,0.00,1.14,44,"{'knit_style_base': 3387, 'act_yard_cut_wt': '8.65', 'version': 'NAT48', 'created_date': '2025-06-27', 'active': 1, 'id': 6197, 'price': None, 'modified': '2025-07-03 11:26:20.347126', 'created_time': '15:15:31.45043', 'target_yard_cut_wt': '8.9', 'roll_size': '30', 'foreign_id': 8341}",Required,1,1,,60,Open,,,K2506117,9,,,,
33005,9,,lbs,,2025-07-04,103.7,6383,1,,0,64.0,2025-06-30,2025-06-27 17:01:55.250315,39.7,,,"{'id': 3388, 'active': 1, 'foreign_id': 5302, 'base_style': 'CF5491', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",9,,2025-06-27 17:01:55.250315,,2025-07-09 09:16:09.218988,0,0.00,1.13524,34,"{'id': 6198, 'active': 1, 'version': 'NAT48', 'created_date': '2025-06-27', 'act_yard_cut_wt': '8.75', 'knit_style_base': 3388, 'foreign_id': 8342, 'roll_size': '30', 'created_time': '15:16:09.762385', 'target_yard_cut_wt': '9', 'price': None, 'modified': '2025-07-10 09:26:31.787886'}",Required,1,1,,60,Open,,,K2506116,9,,,,
32719,9,,lbs,1743.1,2025-08-08,4287.5,6382,1,,1687.9,5657.1,2025-06-30,2025-06-27 15:32:55.935572,385.5,,,"{'id': 3442, 'active': 1, 'foreign_id': 5375, 'qs_customer': 'LONG - LONGWORTH IND.', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '2027-2.5'}",9,,2025-06-27 15:32:55.935572,,2025-09-12 18:01:13.137042,0,1.25,8.889891,28,"{'foreign_id': 8340, 'roll_size': '58.3', 'created_time': '16:10:40.003813', 'target_yard_cut_wt': '19.60', 'price': '1.25', 'modified': '2025-08-06 11:05:04.690902', 'id': 6196, 'active': 1, 'version': 'MVS1', 'created_date': '2025-06-26', 'act_yard_cut_wt': '21.30', 'knit_style_base': 3442}",Required,1,1,1.0,7345,Open,,6322.0,K2506115,9,,,,
32950,9,,lbs,873,2025-09-05,14094.8,6380,1,,134.299999999999,14765.7,2025-06-26,2025-06-25 15:37:16.741246,202.1,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '751SM0780', 'foreign_id': 290, 'id': 542, 'active': 1}",9,,2025-06-25 15:37:16.741246,,2025-09-12 23:16:11.885796,0,1.25,3.37059,100,"{'target_yard_cut_wt': '29.00', 'created_time': '09:59:43.909493', 'modified': '2023-11-29 22:58:58.768231', 'price': '1.25', 'foreign_id': 290, 'roll_size': '125', 'act_yard_cut_wt': '28.36', 'knit_style_base': 542, 'active': 1, 'id': 1045, 'created_date': '2018-06-22', 'version': '1'}",Required,1,1,15.0,14900,Open,,,K2506113,9,,,,
32884,9,,lbs,,2025-10-26,,6369,1,,3480,0,2025-09-26,2025-06-23 14:43:54.363473,,,,"{'active': 1, 'id': 2377, 'foreign_id': 3983, 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5263'}",9,,2025-06-23 14:43:54.363473,,2025-08-20 12:43:28.284901,0,1.15,1.75,,"{'price': '1.15', 'modified': '2025-03-26 13:36:03.761226', 'created_time': '15:03:05.170539', 'target_yard_cut_wt': '6.80', 'roll_size': '58', 'foreign_id': 7740, 'knit_style_base': 2377, 'act_yard_cut_wt': '6.85', 'version': 'L', 'created_date': '2024-10-04', 'active': 1, 'id': 5688}",,1,1,4.0,3480,Open,,,K2506102,9,8780.0,,SAW-004,
32831,9,,lbs,,2025-07-04,,6358,1,,1600,0,2025-06-20,2025-06-19 11:16:23.019207,,,,"{'active': 1, 'id': 240, 'foreign_id': 1327, 'base_style': 'BK 7215', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",9,,2025-06-19 11:16:23.019207,,2025-09-12 09:34:17.43965,0,2.00,30.9319,504,"{'target_yard_cut_wt': '15.65', 'created_time': '14:56:34.22218', 'modified': '2025-09-12 11:10:02.631197', 'price': '2.00', 'foreign_id': 8424, 'roll_size': '40', 'act_yard_cut_wt': '18.02', 'knit_style_base': 240, 'id': 6267, 'active': 1, 'created_date': '2025-07-24', 'version': '6020M'}",Required,1,1,5.0,1600,Open,,,K2506091,9,8768.0,,9106,
32773,72,2025-07-11,lbs,0,2025-07-11,3759.0,6340,1,,3361.2,3658.8,2025-06-17,2025-06-17 11:09:41.994554,100.2,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'CSP4479A', 'foreign_id': 4975, 'active': 1, 'id': 3120}",72,,2025-06-17 11:09:41.994554,,2025-09-10 23:31:13.32412,0,1.75,1.43048,146,"{'created_date': '2025-01-31', 'version': '1B', 'active': 1, 'id': 5923, 'knit_style_base': 3120, 'act_yard_cut_wt': '20.60', 'roll_size': '65', 'foreign_id': 8005, 'modified': '2025-06-17 13:48:18.325624', 'price': '1.75', 'target_yard_cut_wt': '22.5', 'created_time': '13:26:17.123179'}",Complete,19,1,,7020,Open,,,K2506073,72,8749.0,,,45034
32684,10,,lbs,0,2025-07-25,3448.7,6321,1,,31.4000000000001,3168.6,2025-07-17,2025-06-12 12:16:18.406908,280.1,Beehive / 210878 / 16 PCS,,"{'foreign_id': 2443, 'active': 1, 'id': 1212, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'BEEH - BEEHIVE CLOTHING', 'created_time': None, 'base_style': 'JC24'}",10,,2025-06-12 12:16:18.406908,,2025-08-27 05:46:22.791456,0,1.50,2.4,,"{'version': '5', 'created_date': '2025-06-16', 'id': 6177, 'active': 1, 'knit_style_base': 1212, 'act_yard_cut_wt': '11.50', 'roll_size': '50', 'foreign_id': 8318, 'price': '1.50', 'modified': '2025-07-21 14:04:13.994815', 'created_time': '16:46:48.686026', 'target_yard_cut_wt': '10.70'}",,2,1,5.0,3200,Open,,,K2506054,10,8730.0,,D101-317477,
32659,10,,lbs,913.5,2025-09-26,4971.2,6318,1,,706.1,5643.9,2025-08-28,2025-06-11 15:42:31.798006,291.7,,2025-07-25 08:47:07.330519,"{'foreign_id': 3266, 'id': 1804, 'active': 1, 'base_style': 'CF5105', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'KITH - KEEP IT HERE'}",10,,2025-06-11 15:42:31.798006,,2025-09-09 12:46:16.789663,0,0.45,3.06,,"{'price': '0.45', 'modified': '2025-06-13 11:51:50.649964', 'created_time': '16:43:07.914549', 'target_yard_cut_wt': '8.9', 'roll_size': '50', 'foreign_id': 5164, 'knit_style_base': 1804, 'act_yard_cut_wt': '8.65', 'version': '0', 'created_date': '2022-07-14', 'active': 1, 'id': 3469}",,2,1,4.0,6350,Open,,,K2506051,10,,,"Email 6/11, Email 7/25",
32657,9,,lbs,,2025-09-05,14036.0,6317,1,,0,13952.2,2025-06-23,2025-06-11 14:43:12.905069,83.8,,,"{'foreign_id': 290, 'active': 1, 'id': 542, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': '751SM0780'}",9,,2025-06-11 14:43:12.905069,,2025-09-04 19:16:21.210151,0,1.25,3.3325,88,"{'act_yard_cut_wt': '28.36', 'knit_style_base': 542, 'id': 1045, 'active': 1, 'version': '1', 'created_date': '2018-06-22', 'created_time': '09:59:43.909493', 'target_yard_cut_wt': '29.00', 'price': '1.25', 'modified': '2023-11-29 22:58:58.768231', 'foreign_id': 290, 'roll_size': '125'}",Required,1,1,15.0,13400,Open,,,K2506050,9,8728.0,,,
32654,9,,lbs,0,2025-09-05,10069.4,6314,1,,0,10069.4,2025-07-28,2025-06-11 13:46:21.585013,,,,"{'foreign_id': 399, 'id': 657, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': '721SM0470'}",9,,2025-06-11 13:46:21.585013,,2025-08-22 22:41:21.442472,0,0.60,4.19,45,"{'knit_style_base': 657, 'act_yard_cut_wt': '25.98', 'version': 'U', 'created_date': '2018-07-20', 'active': 1, 'id': 1207, 'price': '0.60', 'modified': '2023-12-08 14:23:47.553408', 'created_time': '16:48:33.114705', 'target_yard_cut_wt': '27.00', 'roll_size': '80', 'foreign_id': 389}",Required,1,1,15.0,9900,Open,,,K2506047,9,8725.0,,,
32653,9,,lbs,0,2025-08-08,610.8,6313,1,,0,610.8,2025-08-01,2025-06-11 13:42:10.731913,,,,"{'active': 1, 'id': 211, 'foreign_id': 1064, 'base_style': '601SM0312', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",9,,2025-06-11 13:42:10.731913,,2025-08-28 18:31:12.694335,0,0.50,4.24132,37,"{'created_date': '2021-02-04', 'version': 'M2', 'active': 1, 'id': 1997, 'knit_style_base': 211, 'act_yard_cut_wt': '30.38', 'roll_size': '100', 'foreign_id': 3301, 'modified': '2025-02-07 09:00:11.655141', 'price': '0.50', 'target_yard_cut_wt': '32.80', 'created_time': '15:37:10.015726'}",Required,1,1,15.0,600,Open,,,K2506046,9,8724.0,,,
32650,9,,lbs,0,2025-08-29,26230.2,6311,1,,0,26109.8,2025-06-16,2025-06-11 13:35:31.226463,120.4,,,"{'foreign_id': 644, 'active': 1, 'id': 422, 'base_style': '1SM0470', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None}",9,,2025-06-11 13:35:31.226463,,2025-09-09 21:51:11.139341,0,0.60,4.19,127,"{'target_yard_cut_wt': '19.70', 'created_time': '16:46:28.100415', 'modified': '2023-11-29 22:59:37.035053', 'price': '0.60', 'foreign_id': 692, 'roll_size': '100', 'act_yard_cut_wt': '22.58', 'knit_style_base': 422, 'active': 1, 'id': 860, 'created_date': '2018-10-03', 'version': '30G'}",Required,1,1,15.0,25800,Open,,,K2506044,9,8722.0,,,
32633,9,,lbs,0,2025-06-20,120.5,6309,1,,0.100000000000001,97.5,2025-06-16,2025-06-10 14:25:22.906918,23,,,"{'base_style': 'CF5509', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'foreign_id': 5368, 'id': 3437, 'active': 1}",9,,2025-06-10 14:25:22.906918,,2025-07-01 09:51:21.838946,0,0.00,2.861191,528,"{'foreign_id': 8301, 'roll_size': '50', 'created_time': '13:48:11.7096', 'target_yard_cut_wt': '19.30', 'price': '0.00', 'modified': '2025-06-23 09:29:29.286369', 'active': 1, 'id': 6162, 'version': '0', 'created_date': '2025-06-10', 'act_yard_cut_wt': '16.60', 'knit_style_base': 3437}",Required,1,1,5.0,50,Open,,,K2506042,9,,,,
32553,9,,lbs,0,2025-06-27,2637.0,6288,1,,0,2637.0,2025-06-09,2025-06-05 14:54:57.711875,,,,"{'foreign_id': 3065, 'active': 1, 'id': 1662, 'base_style': '2094', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'LONG - LONGWORTH IND.', 'created_time': None}",9,,2025-06-05 14:54:57.711875,,2025-07-25 10:16:27.353584,0,0.60,2.25304,,"{'foreign_id': 7786, 'roll_size': '58', 'created_time': '15:58:06.848587', 'target_yard_cut_wt': '17.25', 'price': '0.60', 'modified': '2025-06-26 11:35:35.215794', 'active': 1, 'id': 5730, 'version': 'CC', 'created_date': '2024-10-21', 'act_yard_cut_wt': '15.60', 'knit_style_base': 1662}",,1,1,4.0,1600,Open,,,K2506021,9,8703.0,,250170,
32253,5,,lbs,,2025-05-28,32.2,6287,1,,0,32.2,,2025-06-05 11:56:16.17375,,,,"{'active': 1, 'id': 3426, 'foreign_id': 5354, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5502'}",5,,2025-06-05 11:56:16.17375,,2025-06-05 12:01:11.781783,0,0.00,1.75,,"{'id': 6133, 'active': 1, 'created_date': '2025-05-27', 'version': '0', 'act_yard_cut_wt': '5.50', 'knit_style_base': 3426, 'foreign_id': 8264, 'roll_size': '30', 'target_yard_cut_wt': '5.7', 'created_time': '17:05:49.662493', 'modified': '2025-05-30 15:06:20.034094', 'price': None}",,1,1,,30,Open,,6244.0,K2506020,5,8646.0,,,44875
32253,5,,lbs,0,2025-05-28,22.1,6244,1,,0,0,2025-05-22,2025-05-21 11:05:25.437247,22.1,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5502', 'foreign_id': 5354, 'active': 1, 'id': 3426}",80,,2025-05-21 11:05:25.437247,,2025-06-10 08:06:36.448456,0,0.00,1.75,100,"{'modified': '2025-05-27 17:06:46.938066', 'price': None, 'target_yard_cut_wt': '5.7', 'created_time': '15:04:42.674893', 'roll_size': '30', 'foreign_id': 8256, 'knit_style_base': 3420, 'act_yard_cut_wt': None, 'created_date': '2025-05-20', 'version': '0', 'id': 6125, 'active': 0}",Required,1,1,,0,Open,,,K2505066,80,8646.0,,,44875
