job,uom,qty_G00,requested_date,quoted_date,knitter,qty_shipped,id,updated_by,seconds,instructions,sched_done_dt,balance,knit_start,sched_enter_dt,qty_received,created_date,note,internal_notes,knit_style_base,close_dt,created_by,machine,unit_cost_yarn,knit_version,knit_price,modified,costing_exception_overridden,customer_service_rep,active,ship_to_processor,schedule_status,sched_enter_by,split_from,serial_number,status,ship_to,qty_ordered,sched_done_by,purchase_order,related_dye_order_plan,bki
33365,lbs,,2025-08-05,,1,,6442,80,,,,35,2025-07-28,2025-07-18 15:27:09.521495,0,2025-07-18 15:27:09.521495,,,"{'active': 1, 'id': 3477, 'foreign_id': 5423, 'base_style': 'CEE4763A', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,80,123,2.307349,"{'act_yard_cut_wt': None, 'knit_style_base': 3477, 'active': 1, 'id': 6239, 'created_date': '2025-07-18', 'version': '1', 'target_yard_cut_wt': '27.0', 'created_time': '14:50:46.014621', 'modified': '2025-09-02 08:56:38.138142', 'price': '1.25', 'foreign_id': 8393, 'roll_size': '35'}",1.25,2025-09-12 09:34:00.477332,0,16,1,,Required,80,,K2507055,Open,,35,,,8882.0,45206
33319,lbs,,2025-09-30,2025-09-30,1,8678.2,6435,72,164.1,,,13985.9,2025-07-17,2025-07-16 15:46:48.62762,8514.1,2025-07-16 15:46:48.62762,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'C1B4571A', 'foreign_id': 5146, 'active': 1, 'id': 3254}",,72,223,1.60364,"{'active': 1, 'id': 6229, 'version': '1N', 'created_date': '2025-07-11', 'act_yard_cut_wt': '23.95', 'knit_style_base': 3254, 'foreign_id': 8380, 'roll_size': '250', 'created_time': '15:57:32.748858', 'target_yard_cut_wt': '24.70', 'price': '0.85', 'modified': '2025-07-30 14:20:42.638229'}",0.85,2025-09-08 21:21:12.035621,0,19,1,,Complete,72,,K2507048,Open,,22500,,,8871.0,45190
33318,lbs,480,2025-09-30,2025-09-30,1,14838.2,6434,72,435.0,,,7601.8,2025-07-17,2025-07-16 15:45:01.503383,14898.2,2025-07-16 15:45:01.503383,,,"{'foreign_id': 5146, 'id': 3254, 'active': 1, 'base_style': 'C1B4571A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None}",,72,222,1.60364,"{'active': 1, 'id': 6229, 'created_date': '2025-07-11', 'version': '1N', 'act_yard_cut_wt': '23.95', 'knit_style_base': 3254, 'foreign_id': 8380, 'roll_size': '250', 'target_yard_cut_wt': '24.70', 'created_time': '15:57:32.748858', 'modified': '2025-07-30 14:20:42.638229', 'price': '0.85'}",0.85,2025-09-09 16:36:09.635208,0,19,1,,Complete,72,,K2507047,Open,,22500,,,8870.0,45189
33317,lbs,,2025-09-30,2025-09-30,1,11173.9,6433,72,533.7,,,11859.8,2025-07-17,2025-07-16 15:43:18.607548,10640.2,2025-07-16 15:43:18.607548,,,"{'active': 1, 'id': 3254, 'foreign_id': 5146, 'base_style': 'C1B4571A', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,72,193,1.60364,"{'foreign_id': 8380, 'roll_size': '250', 'target_yard_cut_wt': '24.70', 'created_time': '15:57:32.748858', 'modified': '2025-07-30 14:20:42.638229', 'price': '0.85', 'id': 6229, 'active': 1, 'created_date': '2025-07-11', 'version': '1N', 'act_yard_cut_wt': '23.95', 'knit_style_base': 3254}",0.85,2025-08-28 14:21:12.229902,0,19,1,,Complete,72,,K2507046,Open,,22500,,,8869.0,45188
33316,lbs,215.5,2025-09-30,2025-09-30,1,12914.1,6432,72,517.4,,,9852.7,2025-07-17,2025-07-16 15:41:21.681035,12647.3,2025-07-16 15:41:21.681035,,,"{'foreign_id': 5146, 'active': 1, 'id': 3254, 'base_style': 'C1B4571A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None}",,72,192,1.60364,"{'created_date': '2025-07-11', 'version': '1N', 'active': 1, 'id': 6229, 'knit_style_base': 3254, 'act_yard_cut_wt': '23.95', 'roll_size': '250', 'foreign_id': 8380, 'modified': '2025-07-30 14:20:42.638229', 'price': '0.85', 'target_yard_cut_wt': '24.70', 'created_time': '15:57:32.748858'}",0.85,2025-09-05 18:06:10.246119,0,19,1,,Complete,72,,K2507045,Open,,22500,,,8868.0,45187
33290,lbs,,2025-09-26,,1,,6426,9,,,,5100,2025-08-25,2025-07-16 07:38:49.183635,0,2025-07-16 07:38:49.183635,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'created_time': None, 'base_style': 'DFF505J', 'foreign_id': 304, 'active': 1, 'id': 729}",,9,59,10.3,"{'modified': '2025-09-10 12:23:24.049573', 'price': '0.75', 'target_yard_cut_wt': '12.50', 'created_time': '16:19:34.73438', 'roll_size': '50', 'foreign_id': 8400, 'knit_style_base': 729, 'act_yard_cut_wt': '7.86', 'created_date': '2025-07-21', 'version': 'F', 'active': 1, 'id': 6246}",0.75,2025-09-12 09:34:19.523974,0,1,1,1.0,Required,9,,K2507039,Open,,5100,,,,
33282,lbs,,2025-08-08,2025-08-08,1,5598.3,6425,72,83.5,,,0,2025-07-21,2025-07-15 14:40:49.632905,5514.8,2025-07-15 14:40:49.632905,,,"{'base_style': 'C1B4014-42', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'foreign_id': 5417, 'active': 1, 'id': 3473}",2025-08-25 15:05:03.258818,72,200,3.066364,"{'foreign_id': 8385, 'roll_size': '250', 'created_time': '13:49:34.975571', 'target_yard_cut_wt': '27.25', 'price': '0.85', 'modified': '2025-08-26 15:13:10.215137', 'id': 6233, 'active': 1, 'version': '1AT', 'created_date': '2025-07-16', 'act_yard_cut_wt': '29.65', 'knit_style_base': 3473}",0.85,2025-08-28 21:16:11.127588,0,19,1,,Required,72,,K2507038,Open,,5000,,,8861.0,45191
33273,lbs,0,2025-08-01,,1,730.5,6424,9,38.2,,,135,2025-07-28,2025-07-15 11:47:00.093691,692.3,2025-07-15 11:47:00.093691,,,"{'foreign_id': 1875, 'active': 1, 'id': 891, 'base_style': '701SM0824', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None}",,9,,4.2989,"{'active': 1, 'id': 1545, 'version': '0', 'created_date': '2020-05-08', 'act_yard_cut_wt': '25.72', 'knit_style_base': 891, 'foreign_id': 2611, 'roll_size': '80', 'created_time': '09:54:48.123885', 'target_yard_cut_wt': '26.40', 'price': '1.25', 'modified': '2025-09-02 13:46:58.952881'}",1.25,2025-07-30 23:53:59.312501,0,1,1,15.0,,9,,K2507037,Open,,800,,,8860.0,
33235,lbs,,2026-01-05,,1,,6419,87,,,,28765,,2025-07-14 11:49:52.460921,0,2025-07-14 11:49:52.460921,,,"{'base_style': '205FLX2006', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'TUBS - TUBE SPECIALITIES', 'foreign_id': 3964, 'id': 2362, 'active': 1}",,87,,5.453784,"{'foreign_id': 6948, 'roll_size': '75', 'target_yard_cut_wt': '44.00', 'created_time': '10:16:59.859097', 'modified': '2024-06-20 16:12:38.614734', 'price': '3.00', 'id': 4991, 'active': 1, 'created_date': '2023-12-01', 'version': 'B', 'act_yard_cut_wt': '44.0', 'knit_style_base': 2362}",3.00,2025-07-14 11:49:52.460921,0,22,1,,,87,,K2507032,Open,,28765,,,,
33180,lbs,428.4,2025-08-08,,1,5453.2,6414,9,174.8,,,341,2025-07-11,2025-07-10 13:33:19.294171,5706.8,2025-07-10 13:33:19.294171,,,"{'base_style': '1853', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'LONG - LONGWORTH IND.', 'created_time': None, 'foreign_id': 2929, 'id': 1560, 'active': 1}",,9,132,1.85,"{'id': 5292, 'active': 1, 'created_date': '2024-05-02', 'version': 'L', 'act_yard_cut_wt': '7.22', 'knit_style_base': 1560, 'foreign_id': 7291, 'roll_size': '50', 'target_yard_cut_wt': '7.40', 'created_time': '08:54:27.335179', 'modified': '2025-02-20 12:20:55.999162', 'price': '1.20'}",1.20,2025-09-05 12:33:25.216723,0,1,1,4.0,Required,9,,K2507027,Open,,6000,,,,
33166,lbs,,2025-07-18,,1,21.9,6411,80,21.9,,,40,2025-07-11,2025-07-10 09:27:51.355708,0,2025-07-10 09:27:51.355708,,,"{'base_style': 'CMR4773A', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 3469, 'active': 1, 'foreign_id': 5413}",,80,186,1.343015,"{'created_date': '2025-07-09', 'version': '1', 'active': 1, 'id': 6226, 'knit_style_base': 3469, 'act_yard_cut_wt': None, 'roll_size': '40', 'foreign_id': 8376, 'modified': '2025-07-29 10:11:46.546969', 'price': '0.85', 'target_yard_cut_wt': '19', 'created_time': '14:40:37.75668'}",0.85,2025-07-21 09:33:54.161662,0,16,1,,Required,80,,K2507024,Open,,40,,,8842.0,45144
33158,lbs,385.0,2025-12-31,2025-12-31,1,10102.5,6410,72,15.2,,,12771.7,2025-07-09,2025-07-09 13:17:53.430663,10472.3,2025-07-09 13:17:53.430663,,,"{'base_style': 'CT2155', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'foreign_id': 427, 'active': 1, 'id': 141}",,72,121,1.06,"{'act_yard_cut_wt': '4.95', 'knit_style_base': 141, 'active': 1, 'id': 6221, 'created_date': '2025-07-09', 'version': '1AT', 'target_yard_cut_wt': '4.4', 'created_time': '09:40:44.691577', 'modified': '2025-08-25 09:32:40.869882', 'price': '0.85', 'foreign_id': 8370, 'roll_size': '52'}",0.85,2025-09-13 08:11:11.372661,0,19,1,,Complete,72,,K2507023,Open,,23244,,,8840.0,45137
33157,lbs,158.4,2025-12-31,2025-12-31,1,4950.5,6409,72,,,,17459.1,2025-07-09,2025-07-09 13:16:13.978184,5108.9,2025-07-09 13:16:13.978184,,,"{'active': 1, 'id': 141, 'foreign_id': 427, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CT2155'}",,72,93,1.06,"{'active': 1, 'id': 6221, 'created_date': '2025-07-09', 'version': '1AT', 'act_yard_cut_wt': '4.95', 'knit_style_base': 141, 'foreign_id': 8370, 'roll_size': '52', 'target_yard_cut_wt': '4.4', 'created_time': '09:40:44.691577', 'modified': '2025-08-25 09:32:40.869882', 'price': '0.85'}",0.85,2025-09-13 11:51:11.996306,0,19,1,,Complete,72,,K2507022,Open,,22568,,,8839.0,45136
33156,lbs,0,2025-12-31,2025-12-31,1,4844.6,6408,72,,,,17775.4,2025-07-09,2025-07-09 13:14:36.796713,4844.6,2025-07-09 13:14:36.796713,,,"{'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CT2155', 'id': 141, 'active': 1, 'foreign_id': 427}",,72,64,1.06,"{'roll_size': '52', 'foreign_id': 8370, 'price': '0.85', 'modified': '2025-08-25 09:32:40.869882', 'created_time': '09:40:44.691577', 'target_yard_cut_wt': '4.4', 'version': '1AT', 'created_date': '2025-07-09', 'id': 6221, 'active': 1, 'knit_style_base': 141, 'act_yard_cut_wt': '4.95'}",0.85,2025-09-06 16:01:19.539574,0,19,1,,Complete,72,,K2507021,Open,,22620,,,8838.0,45135
33143,lbs,452.1,2025-10-30,2025-10-30,1,18931.3,6402,72,0,,,2682.6,2025-07-09,2025-07-09 09:52:30.489487,19383.4,2025-07-09 09:52:30.489487,,,"{'base_style': 'CT22150', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 107, 'foreign_id': 877}",,72,544,1.10788,"{'act_yard_cut_wt': '18.465', 'knit_style_base': 107, 'id': 6025, 'active': 1, 'version': '1BA', 'created_date': '2025-03-25', 'created_time': '10:38:45.416028', 'target_yard_cut_wt': '21.00', 'price': '0.85', 'modified': '2025-06-26 09:17:42.834611', 'foreign_id': 8128, 'roll_size': '64.9'}",0.85,2025-09-11 08:41:10.689339,0,19,1,,Complete,72,,K2507015,Open,,22066,,,8832.0,45133
33142,lbs,0,2025-09-01,,1,3486.6,6401,10,,WL Gore / 12 PC Lots,,213.4,2025-08-18,2025-07-09 09:49:56.409949,3486.6,2025-07-09 09:49:56.409949,,,"{'qs_customer': 'WLGO - W.L. GORE & ASSOCIATES, INC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'KBDU600K', 'active': 1, 'id': 2980, 'foreign_id': 4793}",,10,,42.1,"{'roll_size': '74', 'foreign_id': 8362, 'modified': '2025-08-15 09:27:45.392028', 'price': '1.25', 'target_yard_cut_wt': '4.10', 'created_time': '14:39:58.171841', 'created_date': '2025-07-07', 'version': '1', 'id': 6216, 'active': 1, 'knit_style_base': 2980, 'act_yard_cut_wt': '3.95'}",1.25,2025-09-05 18:51:11.719712,0,2,1,3.0,,10,,K2507014,Open,,3700,,"14441530, 14441531, 14483149",8831.0,
33037,lbs,,2025-10-30,2025-10-30,1,2869.6,6388,72,26,,,15156.4,2025-07-07,2025-07-01 11:58:06.828015,2843.6,2025-07-01 11:58:06.828015,,,"{'active': 1, 'id': 2947, 'foreign_id': 4751, 'base_style': 'CMR4344', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,98,33,1.69369,"{'created_date': '2025-07-01', 'version': '3S', 'active': 1, 'id': 6205, 'knit_style_base': 2947, 'act_yard_cut_wt': '16.25', 'roll_size': '100', 'foreign_id': 8349, 'modified': '2025-07-15 10:09:21.881596', 'price': '0.85', 'target_yard_cut_wt': '16.4', 'created_time': '10:33:42.378909'}",0.85,2025-07-31 08:51:10.638798,0,19,1,,Required,98,,K2507001,Open,,18000,,,8807.0,45099
33019,lbs,0,2025-07-14,,1,363.6,6387,80,182.9,,,19.3,2025-07-02,2025-06-30 13:51:53.641112,180.7,2025-06-30 13:51:53.641112,,,"{'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5487', 'id': 3369, 'active': 1, 'foreign_id': 5281}",,80,49,7.96956,"{'knit_style_base': 3369, 'act_yard_cut_wt': '21.75', 'version': '0', 'created_date': '2025-03-19', 'active': 1, 'id': 6014, 'price': '0.00', 'modified': '2025-07-15 11:47:16.455281', 'created_time': '12:03:10.798793', 'target_yard_cut_wt': '22.25', 'roll_size': '40', 'foreign_id': 8115}",0.00,2025-07-22 13:21:19.458881,0,1,1,,Required,80,,K2506120,Open,,200,,,8803.0,
33009,lbs,,2025-07-04,,1,63.9,6384,9,,,,0,2025-06-30,2025-06-27 17:24:54.345446,63.9,2025-06-27 17:24:54.345446,,,"{'foreign_id': 5301, 'id': 3387, 'active': 1, 'base_style': 'CF5493', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,9,44,1.14,"{'id': 6197, 'active': 1, 'version': 'NAT48', 'created_date': '2025-06-27', 'act_yard_cut_wt': '8.65', 'knit_style_base': 3387, 'foreign_id': 8341, 'roll_size': '30', 'created_time': '15:15:31.45043', 'target_yard_cut_wt': '8.9', 'price': None, 'modified': '2025-07-03 11:26:20.347126'}",0.00,2025-07-02 10:11:22.097007,0,1,1,,Required,9,,K2506117,Open,,60,,,,
33005,lbs,,2025-07-04,,1,103.7,6383,9,39.7,,,0,2025-06-30,2025-06-27 17:01:55.250315,64.0,2025-06-27 17:01:55.250315,,,"{'foreign_id': 5302, 'id': 3388, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CF5491'}",,9,34,1.13524,"{'created_date': '2025-06-27', 'version': 'NAT48', 'active': 1, 'id': 6198, 'knit_style_base': 3388, 'act_yard_cut_wt': '8.75', 'roll_size': '30', 'foreign_id': 8342, 'modified': '2025-07-10 09:26:31.787886', 'price': None, 'target_yard_cut_wt': '9', 'created_time': '15:16:09.762385'}",0.00,2025-07-09 09:16:09.218988,0,1,1,,Required,9,,K2506116,Open,,60,,,,
32719,lbs,1757.6,2025-08-08,,1,4287.5,6382,9,385.5,,,1673.4,2025-06-30,2025-06-27 15:32:55.935572,5671.6,2025-06-27 15:32:55.935572,,,"{'foreign_id': 5375, 'id': 3442, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'base_style': '2027-2.5'}",,9,28,8.889891,"{'created_date': '2025-06-26', 'version': 'MVS1', 'active': 1, 'id': 6196, 'knit_style_base': 3442, 'act_yard_cut_wt': '21.30', 'roll_size': '58.3', 'foreign_id': 8340, 'modified': '2025-08-06 11:05:04.690902', 'price': '1.25', 'target_yard_cut_wt': '19.60', 'created_time': '16:10:40.003813'}",1.25,2025-09-13 11:36:09.640287,0,1,1,1.0,Required,9,6322.0,K2506115,Open,,7345,,,,
32950,lbs,873,2025-09-05,,1,14094.8,6380,9,202.1,,,134.299999999999,2025-06-26,2025-06-25 15:37:16.741246,14765.7,2025-06-25 15:37:16.741246,,,"{'id': 542, 'active': 1, 'foreign_id': 290, 'base_style': '751SM0780', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,9,100,3.37059,"{'modified': '2023-11-29 22:58:58.768231', 'price': '1.25', 'target_yard_cut_wt': '29.00', 'created_time': '09:59:43.909493', 'roll_size': '125', 'foreign_id': 290, 'knit_style_base': 542, 'act_yard_cut_wt': '28.36', 'created_date': '2018-06-22', 'version': '1', 'id': 1045, 'active': 1}",1.25,2025-09-12 23:16:11.885796,0,1,1,15.0,Required,9,,K2506113,Open,,14900,,,,
32884,lbs,,2025-10-26,,1,,6369,9,,,,3480,2025-09-26,2025-06-23 14:43:54.363473,0,2025-06-23 14:43:54.363473,,,"{'base_style': 'CF5263', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'foreign_id': 3983, 'id': 2377, 'active': 1}",,9,,1.75,"{'active': 1, 'id': 5688, 'created_date': '2024-10-04', 'version': 'L', 'act_yard_cut_wt': '6.85', 'knit_style_base': 2377, 'foreign_id': 7740, 'roll_size': '58', 'target_yard_cut_wt': '6.80', 'created_time': '15:03:05.170539', 'modified': '2025-03-26 13:36:03.761226', 'price': '1.15'}",1.15,2025-08-20 12:43:28.284901,0,1,1,4.0,,9,,K2506102,Open,,3480,,SAW-004,8780.0,
32831,lbs,,2025-07-04,,1,,6358,9,,,,1600,2025-06-20,2025-06-19 11:16:23.019207,0,2025-06-19 11:16:23.019207,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'BK 7215', 'foreign_id': 1327, 'active': 1, 'id': 240}",,9,504,30.9319,"{'modified': '2025-09-12 11:10:02.631197', 'price': '2.00', 'target_yard_cut_wt': '15.65', 'created_time': '14:56:34.22218', 'roll_size': '40', 'foreign_id': 8424, 'knit_style_base': 240, 'act_yard_cut_wt': '18.02', 'created_date': '2025-07-24', 'version': '6020M', 'id': 6267, 'active': 1}",2.00,2025-09-12 09:34:17.43965,0,1,1,5.0,Required,9,,K2506091,Open,,1600,,9106,8768.0,
32773,lbs,0,2025-07-11,2025-07-11,1,3759.0,6340,72,100.2,,,3361.2,2025-06-17,2025-06-17 11:09:41.994554,3658.8,2025-06-17 11:09:41.994554,,,"{'base_style': 'CSP4479A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'foreign_id': 4975, 'active': 1, 'id': 3120}",,72,146,1.43048,"{'created_date': '2025-01-31', 'version': '1B', 'active': 1, 'id': 5923, 'knit_style_base': 3120, 'act_yard_cut_wt': '20.60', 'roll_size': '65', 'foreign_id': 8005, 'modified': '2025-06-17 13:48:18.325624', 'price': '1.75', 'target_yard_cut_wt': '22.5', 'created_time': '13:26:17.123179'}",1.75,2025-09-10 23:31:13.32412,0,19,1,,Complete,72,,K2506073,Open,,7020,,,8749.0,45034
32684,lbs,0,2025-07-25,,1,3448.7,6321,10,280.1,Beehive / 210878 / 16 PCS,,31.4000000000001,2025-07-17,2025-06-12 12:16:18.406908,3168.6,2025-06-12 12:16:18.406908,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'BEEH - BEEHIVE CLOTHING', 'base_style': 'JC24', 'foreign_id': 2443, 'active': 1, 'id': 1212}",,10,,2.4,"{'version': '5', 'created_date': '2025-06-16', 'active': 1, 'id': 6177, 'knit_style_base': 1212, 'act_yard_cut_wt': '11.50', 'roll_size': '50', 'foreign_id': 8318, 'price': '1.50', 'modified': '2025-07-21 14:04:13.994815', 'created_time': '16:46:48.686026', 'target_yard_cut_wt': '10.70'}",1.50,2025-08-27 05:46:22.791456,0,2,1,5.0,,10,,K2506054,Open,,3200,,D101-317477,8730.0,
32659,lbs,913.5,2025-09-26,,1,4971.2,6318,10,291.7,,,706.1,2025-08-28,2025-06-11 15:42:31.798006,5643.9,2025-06-11 15:42:31.798006,,,"{'base_style': 'CF5105', 'qs_customer': 'KITH - KEEP IT HERE', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 1804, 'foreign_id': 3266}",2025-07-25 08:47:07.330519,10,,3.06,"{'active': 1, 'id': 3469, 'version': '0', 'created_date': '2022-07-14', 'act_yard_cut_wt': '8.65', 'knit_style_base': 1804, 'foreign_id': 5164, 'roll_size': '50', 'created_time': '16:43:07.914549', 'target_yard_cut_wt': '8.9', 'price': '0.45', 'modified': '2025-06-13 11:51:50.649964'}",0.45,2025-09-09 12:46:16.789663,0,2,1,4.0,,10,,K2506051,Open,,6350,,"Email 6/11, Email 7/25",,
32657,lbs,,2025-09-05,,1,14036.0,6317,9,83.8,,,0,2025-06-23,2025-06-11 14:43:12.905069,13952.2,2025-06-11 14:43:12.905069,,,"{'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '751SM0780', 'id': 542, 'active': 1, 'foreign_id': 290}",,9,88,3.3325,"{'price': '1.25', 'modified': '2023-11-29 22:58:58.768231', 'created_time': '09:59:43.909493', 'target_yard_cut_wt': '29.00', 'roll_size': '125', 'foreign_id': 290, 'knit_style_base': 542, 'act_yard_cut_wt': '28.36', 'version': '1', 'created_date': '2018-06-22', 'id': 1045, 'active': 1}",1.25,2025-09-04 19:16:21.210151,0,1,1,15.0,Required,9,,K2506050,Open,,13400,,,8728.0,
32654,lbs,0,2025-09-05,,1,10069.4,6314,9,,,,0,2025-07-28,2025-06-11 13:46:21.585013,10069.4,2025-06-11 13:46:21.585013,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '721SM0470', 'foreign_id': 399, 'active': 1, 'id': 657}",,9,45,4.19,"{'foreign_id': 389, 'roll_size': '80', 'created_time': '16:48:33.114705', 'target_yard_cut_wt': '27.00', 'price': '0.60', 'modified': '2023-12-08 14:23:47.553408', 'id': 1207, 'active': 1, 'version': 'U', 'created_date': '2018-07-20', 'act_yard_cut_wt': '25.98', 'knit_style_base': 657}",0.60,2025-08-22 22:41:21.442472,0,1,1,15.0,Required,9,,K2506047,Open,,9900,,,8725.0,
32653,lbs,0,2025-08-08,,1,610.8,6313,9,,,,0,2025-08-01,2025-06-11 13:42:10.731913,610.8,2025-06-11 13:42:10.731913,,,"{'base_style': '601SM0312', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 211, 'active': 1, 'foreign_id': 1064}",,9,37,4.24132,"{'foreign_id': 3301, 'roll_size': '100', 'target_yard_cut_wt': '32.80', 'created_time': '15:37:10.015726', 'modified': '2025-02-07 09:00:11.655141', 'price': '0.50', 'id': 1997, 'active': 1, 'created_date': '2021-02-04', 'version': 'M2', 'act_yard_cut_wt': '30.38', 'knit_style_base': 211}",0.50,2025-08-28 18:31:12.694335,0,1,1,15.0,Required,9,,K2506046,Open,,600,,,8724.0,
32650,lbs,0,2025-08-29,,1,26230.2,6311,9,120.4,,,0,2025-06-16,2025-06-11 13:35:31.226463,26109.8,2025-06-11 13:35:31.226463,,,"{'base_style': '1SM0470', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'foreign_id': 644, 'active': 1, 'id': 422}",,9,127,4.19,"{'act_yard_cut_wt': '22.58', 'knit_style_base': 422, 'id': 860, 'active': 1, 'version': '30G', 'created_date': '2018-10-03', 'created_time': '16:46:28.100415', 'target_yard_cut_wt': '19.70', 'price': '0.60', 'modified': '2023-11-29 22:59:37.035053', 'foreign_id': 692, 'roll_size': '100'}",0.60,2025-09-09 21:51:11.139341,0,1,1,15.0,Required,9,,K2506044,Open,,25800,,,8722.0,
32633,lbs,0,2025-06-20,,1,120.5,6309,9,23,,,0.100000000000001,2025-06-16,2025-06-10 14:25:22.906918,97.5,2025-06-10 14:25:22.906918,,,"{'base_style': 'CF5509', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'foreign_id': 5368, 'active': 1, 'id': 3437}",,9,528,2.861191,"{'roll_size': '50', 'foreign_id': 8301, 'modified': '2025-06-23 09:29:29.286369', 'price': '0.00', 'target_yard_cut_wt': '19.30', 'created_time': '13:48:11.7096', 'created_date': '2025-06-10', 'version': '0', 'id': 6162, 'active': 1, 'knit_style_base': 3437, 'act_yard_cut_wt': '16.60'}",0.00,2025-07-01 09:51:21.838946,0,1,1,5.0,Required,9,,K2506042,Open,,50,,,,
